Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Mckesson Corp,Healthcare,Medical Distribution,USA,Large,S&P 500,19.86,38.47,0.27%,120.00M,-2.04%,89.44B,15.16,50.39,-7.67%,116.76M,-0.34%,95.32B,1.10,9.65,96.39%,4.49%,-12.90%,4.76B,0.22,13.17%,-0.86%,4.94,-5.76%,403.43B,-,13.84%,6.05%,5.24M,-6.87%,-18.10,21.99,13.77%,-,999.00 -23.53%,5.83%,34.75,15.64,15.30% -,97.42%,637.00 19.92%,83.74%,3.15 (0.41%),13.43,13.39% 11.11%,3.40%,2.29%,2.17%,304.55%,3.28 (0.43%),0.24,48.80%,1.58%,19.01,315.17%,"Jun 01, 2026",0.49,12.36%,1.18%,47.14,1.38,14.90% 13.68%,0.85,36.97%,0.05%,0.31,939.93,8.26%,-,6.02%,-2.76%,1.21,744.85,43000,-,May 07 AMC,-7.39%,1.06M,763.91,"Nov 10, 1994",Yes / Yes,1.08% -4.98%,"

","1,363,683",2.56%,MCK,2026-06-24,SP500_FUNDAMENTALS
Meta Platforms Inc,Communication Services,Internet Content & Information,USA,Mega,"NDX, S&P 500",20.44,27.51,13.73%,2.20B,-5.27%,1427.10B,16.06,35.01,-0.06%,2.19B,-7.44%,1432.35B,0.82,7.18,68.43%,1.47%,-6.93%,70.59B,6.64,40.11%,-0.10%,1.85,-15.39%,214.96B,5.86,6.37%,20.90%,32.27M,-14.83%,96.01,17.51,19.69%,32.93%,796.25 -29.39%,-19.52%,32.11,29.58,39.86% 18.41%,21.52%,520.26 8.06%,94.71%,1.98 (0.35%),13.10,19.89% 18.51%,81.94%,3.02%,3.23%,65.07%,2.10 (0.37%),6.66,6.07%,41.21%,19.28,388.53%,"Jun 15, 2026",2.35,26.18%,32.84%,38.97,1.25,- -,2.35,62.49%,-5.50%,1.25,822.35,8.94%,0.36,33.08%,-9.21%,0.74,563.85,78865,0.35,Apr 29 AMC,-13.92%,17.44M,562.20,"May 18, 2012",Yes / Yes,55.89% 1.36%,"

","13,098,971",-0.29%,META,2026-06-24,SP500_FUNDAMENTALS
Medtronic Plc,Healthcare,Medical Devices,Ireland,Large,S&P 500,21.64,3.73,0.17%,1.28B,0.31%,103.21B,12.61,6.39,-2.54%,1.28B,3.17%,123.75B,1.61,1.39,89.64%,1.31%,-7.50%,4.80B,2.84,7.72%,0.51%,1.65,-18.13%,36.36B,2.09,7.31%,5.20%,16.76M,-16.06%,38.64,11.19,7.82%,9.85%,106.33 -24.17%,-6.20%,7.20,19.02,9.75% 6.95%,6.27%,73.31 9.98%,-7.83%,2.89 (3.59%),12.39,5.21% 3.84%,60.27%,2.28%,2.08%,-35.75%,2.84 (3.52%),3.40,3.17%,19.32%,1.85,-5.99%,"Jun 26, 2026",1.62,8.43%,13.20%,53.99,1.81,1.45% 4.13%,2.13,17.56%,2.40%,0.56,96.33,76.20%,0.59,9.86%,1.00%,0.76,79.27,95000,0.55,Jun 03 BMO,-12.16%,10.16M,80.63,"Nov 21, 1977",Yes / Yes,0.64% 1.94%,"

","8,482,605",1.72%,MDT,2026-06-24,SP500_FUNDAMENTALS
Merck & Co Inc,Healthcare,Drug Manufacturers - General,USA,Mega,"DJIA, S&P 500",33.66,3.55,0.25%,2.47B,4.09%,295.39B,12.41,9.64,-5.23%,2.46B,3.21%,338.79B,2.07,2.11,82.17%,1.24%,3.39%,8.94B,4.51,-42.78%,-0.56%,3.06,18.78%,65.51B,6.44,87.62%,7.33%,30.55M,13.62%,18.58,51.17,5.99%,18.97%,125.14 -4.43%,49.20%,2.34,20.93,8.43% 21.23%,9.65%,76.66 56.01%,4.36%,3.23 (2.70%),14.05,3.55% 9.34%,73.44%,2.39%,2.50%,58.24%,3.36 (2.81%),5.17,-48.28%,27.50%,3.19,117.46%,"Jun 15, 2026",1.06,2.70%,13.64%,56.17,1.68,5.42% 5.75%,1.30,-185.47%,1.46%,0.22,132.48,45.05%,1.07,3.72%,3.55%,0.98,115.48,75000,1.02,Apr 30 BMO,13.12%,9.99M,119.60,"Jun 15, 1946",Yes / Yes,13.15% 2.77%,"

","10,469,255",3.57%,MRK,2026-06-24,SP500_FUNDAMENTALS
Metlife Inc,Financial,Insurance - Life,USA,Large,S&P 500,17.03,5.17,16.46%,646.02M,0.42%,56.64B,8.01,10.99,-0.02%,537.53M,4.42%,-,0.69,2.39,79.13%,2.60%,27.25%,3.43B,0.73,12.29%,-0.72%,3.94,7.73%,77.59B,2.08,10.83%,0.51%,13.99M,11.52%,42.30,-,11.53%,13.20%,89.62 -1.77%,10.55%,-,3.43,-9.24% -3.68%,7.49%,67.33 30.74%,65.07%,2.35 (2.67%),-,3.88% 2.59%,-,2.16%,2.02%,48.57%,2.30 (2.61%),-,-16.00%,7.58%,1.84,123.64%,"May 12, 2026",-,5.57%,4.43%,64.79,1.81,4.35% 4.33%,5.07,35.88%,3.61%,0.76,93.47,47.69%,0.78,2.72%,8.21%,0.78,87.56,46000,0.77,May 06 AMC,12.50%,3.55M,88.03,"Apr 05, 2000",Yes / Yes,6.54% -2.12%,"

","2,798,363",0.54%,MET,2026-06-24,SP500_FUNDAMENTALS
MGM Resorts International,Consumer Cyclical,Resorts & Casinos,USA,Large,S&P 500,64.72,0.72,27.46%,255.85M,-3.50%,12.00B,22.32,2.10,1.38%,185.59M,24.59%,42.30B,-,0.54,68.31%,14.25%,26.98%,187.73M,0.68,-48.59%,-5.32%,5.39,27.60%,17.72B,4.93,23.53%,0.45%,26.45M,28.58%,9.51,5.24,-5.92%,7.10%,51.59 -9.05%,41.11%,8.96,6.81,-39.80% -,0.55%,29.18 60.77%,13.39%,-,18.60,10.14% 27.71%,38.26%,2.69%,3.09%,8.81%,-,2.39,-67.21%,6.94%,1.51,91.67%,"Dec 08, 2022",1.30,3.39%,1.06%,60.32,2.38,- -,1.33,-5.90%,0.78%,1.27,47.06,0.00%,13.02,4.15%,13.02%,0.43,46.57,78000,12.94,Apr 29 AMC,28.23%,4.91M,46.92,"May 02, 1988",Yes / Yes,-1.29% 1.97%,"

","2,154,407",0.75%,MGM,2026-06-24,SP500_FUNDAMENTALS
Mettler-Toledo International Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,27.13,42.64,0.88%,20.21M,0.19%,23.37B,22.62,51.14,-0.45%,20.03M,6.07%,25.54B,2.26,10.80,104.17%,3.42%,-6.65%,875.06M,5.71,9.21%,-0.77%,3.65,-16.75%,4.09B,-,9.59%,25.35%,0.68M,-17.04%,-2.07,385.88,10.01%,-,1525.17 -24.16%,-0.60%,3.00,29.44,3.07% 11.04%,41.28%,1023.05 13.06%,-10.22%,-,20.36,0.90% 5.47%,57.31%,2.40%,2.66%,-14.74%,-,6.25,6.19%,27.52%,34.16,203.13%,-,0.84,6.78%,21.40%,50.45,2.20,- -,1.20,6.68%,0.55%,1.25,1321.27,0.00%,-,7.17%,-2.73%,1.57,1164.07,18100,-,May 07 AMC,-11.98%,187.65K,1156.64,"Nov 14, 1997",Yes / Yes,2.27% 0.42%,"

","306,065",-0.64%,MTD,2026-06-24,SP500_FUNDAMENTALS
Microchip Technology Inc,Technology,Semiconductors,USA,Large,"NDX, S&P 500",431.96,0.22,2.03%,542.08M,-7.04%,50.55B,22.71,4.11,-6.78%,531.07M,2.36%,55.96B,0.57,0.70,97.99%,6.16%,44.95%,118.80M,10.73,92.21%,-0.32%,3.01,45.58%,4.71B,7.86,30.26%,1.55%,32.73M,46.36%,11.87,210.38,39.67%,3.40%,105.91 -11.94%,35.99%,0.44,58.04,-62.14% -19.53%,1.91%,48.52 92.21%,13.77%,1.83 (1.96%),45.90,-17.65% -2.82%,43.55%,4.76%,5.08%,27.35%,1.82 (1.95%),11.87,5446.34%,11.24%,5.50,252.99%,"May 22, 2026",1.18,7.08%,2.52%,48.99,1.63,13.04% 19.40%,2.09,172.91%,-1.83%,1.71,116.18,835.25%,0.88,35.11%,1.48%,1.54,102.71,17900,0.87,May 07 AMC,27.95%,10.86M,93.26,"Mar 19, 1993",Yes / Yes,12.89% 3.78%,"

","17,123,122",-9.20%,MCHP,2026-06-24,SP500_FUNDAMENTALS
Microsoft Corp,Technology,Software - Infrastructure,USA,Mega,"DJIA, NDX, S&P 500",22.27,16.79,1.57%,7.43B,-6.46%,2777.79B,19.23,19.45,-0.03%,7.31B,-10.77%,2824.95B,1.03,4.24,75.93%,1.21%,-2.37%,125.22B,8.73,23.18%,-1.81%,2.45,-22.74%,318.27B,6.70,15.77%,19.93%,88.70M,-22.68%,55.78,35.49,18.72%,34.01%,555.45 -32.68%,-23.06%,10.54,38.10,12.24% 18.80%,24.02%,356.28 4.96%,11.62%,3.68 (0.98%),14.67,12.42% 14.52%,68.31%,2.59%,2.68%,40.96%,3.56 (0.95%),8.88,29.64%,46.80%,11.94,620.36%,"Aug 20, 2026",1.27,17.87%,39.34%,35.28,1.23,10.21% 10.23%,1.28,23.32%,-8.42%,1.15,559.29,24.34%,0.30,18.30%,-9.44%,1.10,367.34,228000,0.26,Apr 29 AMC,-16.90%,36.17M,373.94,"Mar 13, 1986",Yes / Yes,5.18% 1.77%,"

","40,637,116",1.80%,MSFT,2026-06-24,SP500_FUNDAMENTALS
Micron Technology Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",49.66,21.18,0.58%,1.13B,-3.33%,1186.12B,8.67,121.33,-3.01%,1.12B,38.01%,1182.30B,0.06,20.83,79.30%,3.35%,160.11%,24.11B,20.41,664.00%,-1.92%,0.74,323.16%,58.12B,16.37,91.57%,27.62%,37.55M,268.51%,64.24,81.16,148.21%,39.82%,1213.56 -13.33%,761.54%,12.96,115.37,-0.66% 26.19%,29.16%,103.38 917.38%,1511.17%,0.57 (0.05%),31.94,6.71% 11.76%,58.54%,6.81%,7.14%,1231.02%,0.49 (0.05%),20.34,410.18%,48.65%,86.44,7385.91%,"Mar 30, 2026",2.32,85.55%,41.49%,57.04,1.35,2.27% -,2.90,756.34%,4.85%,2.14,1123.28,6.06%,0.15,196.29%,38.17%,1.16,1211.38,53000,0.14,Jun 24 AMC,156.00%,50.82M,1051.77,"Jun 01, 1984",Yes / Yes,32.81% 19.50%,"

","60,230,516",-13.18%,MU,2026-06-24,SP500_FUNDAMENTALS
Mid-America Apartment Communities Inc,Real Estate,REIT - Residential,USA,Large,S&P 500,40.60,3.30,0.95%,116.35M,-2.50%,15.98B,39.93,3.35,-0.66%,115.27M,2.98%,21.72B,-,0.77,96.53%,3.23%,9.40%,385.70M,7.22,-9.79%,-2.30%,3.84,-1.78%,2.21B,2.80,-1.68%,3.27%,3.72M,-3.61%,47.78,188.26,-0.58%,6.75%,153.93 -13.02%,-10.84%,0.71,23.30,-11.60% 11.53%,4.11%,120.30 11.30%,-8.01%,6.14 (4.58%),17.23,3.03% 5.65%,29.95%,2.21%,1.92%,-20.93%,6.09 (4.55%),9.81,-31.36%,28.42%,2.66,30.92%,"Jul 15, 2026",0.06,0.77%,17.42%,51.81,2.50,6.81% 8.57%,0.06,-31.50%,-0.21%,0.72,141.58,160.39%,1.02,0.81%,2.61%,0.79,132.13,2507,0.71,Apr 29 AMC,0.97%,968.91K,133.89,"Jan 28, 1994",Yes / Yes,31.49% -0.36%,"

","814,553",1.33%,MAA,2026-06-24,SP500_FUNDAMENTALS
Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,USA,Mid,S&P 500,-,-10.65,15.26%,175.40M,-2.89%,7.49B,8.01,4.96,0.00%,150.65M,-6.63%,13.90B,-,1.52,97.82%,16.71%,-5.32%,-2.11B,0.67,-12.74%,1.65%,7.88,-16.73%,11.19B,0.70,4.77%,-8.73%,25.17M,-14.93%,56.49,19.58,-0.24%,-18.23%,54.82 -27.56%,-17.36%,2.03,6.42,-136.91% -19.68%,-15.00%,38.04 4.39%,-40.00%,1.93 (4.86%),6.18,1.35% 2.91%,35.09%,2.74%,2.63%,-27.43%,1.90 (4.78%),1.24,-312.85%,13.69%,1.10,-61.05%,"May 29, 2026",0.38,-1.30%,-18.85%,43.83,2.79,7.34% 26.96%,0.54,34.68%,-0.73%,0.41,45.65,-,0.64,2.04%,-4.47%,0.87,39.64,16200,0.40,Apr 30 BMO,-12.58%,3.19M,39.71,"Jun 12, 1975",Yes / Yes,70.99% 1.03%,"

","2,800,257",0.18%,TAP,2026-06-24,SP500_FUNDAMENTALS
Moderna Inc,Healthcare,Biotechnology,USA,Large,S&P 500,-,-8.15,8.48%,397.00M,17.02%,24.20B,-,-4.72,-0.88%,363.15M,29.07%,20.30B,-,-2.06,78.14%,15.92%,18.95%,-3.19B,10.88,-18.38%,1.07%,8.36,97.09%,2.23B,3.27,45.10%,-26.41%,57.81M,106.85%,18.66,4.65,26.32%,-36.56%,67.74 -9.95%,137.63%,13.12,-,- -29.93%,-36.90%,22.28 173.79%,-48.52%,-,-,-53.32% 19.33%,11.55%,12.26%,7.45%,-71.23%,-,9.12,6.60%,-153.35%,4.19,-,-,2.35,-29.97%,-143.55%,65.54,3.04,- -,2.41,-35.16%,19.18%,0.92,47.05,-,0.18,260.19%,20.64%,0.99,59.35,4700,0.17,May 01 BMO,54.12%,6.91M,61.00,"Dec 07, 2018",Yes / Yes,23.53% 64.58%,"

","6,813,391",2.79%,MRNA,2026-06-24,SP500_FUNDAMENTALS
Mondelez International Inc,Consumer Defensive,Confectioners,USA,Large,"NDX, S&P 500",30.27,2.02,0.29%,1.28B,-0.72%,78.38B,18.06,3.38,-0.08%,1.28B,-0.72%,98.42B,2.31,0.68,87.72%,2.71%,7.39%,2.61B,1.99,4.62%,0.15%,4.16,11.46%,39.30B,3.04,10.68%,3.73%,34.70M,13.43%,20.06,48.06,7.82%,10.13%,71.15 -14.18%,-10.85%,1.27,30.44,-1.26% -5.21%,6.24%,51.20 19.26%,-16.47%,2.06 (3.38%),15.65,6.96% 7.71%,31.19%,2.22%,2.07%,-2.04%,1.97 (3.23%),2.50,-25.10%,12.50%,1.36,36.14%,"Jun 30, 2026",0.37,7.79%,6.64%,48.76,1.89,9.69% 10.08%,0.54,41.40%,-1.02%,0.40,67.05,102.74%,0.84,8.24%,0.88%,1.29,59.51,91000,0.62,Apr 28 AMC,3.66%,8.34M,61.06,"Jun 13, 2001",Yes / Yes,3.64% 3.39%,"

","10,835,750",2.60%,MDLZ,2026-06-24,SP500_FUNDAMENTALS
Monolithic Power System Inc,Technology,Semiconductors,USA,Large,"NDX, S&P 500",102.58,13.88,3.89%,49.13M,-13.83%,69.95B,47.20,30.17,-17.54%,47.22M,-8.81%,68.60B,1.86,5.85,98.11%,4.91%,32.28%,675.36M,23.65,34.97%,-2.53%,3.27,53.18%,2.96B,19.02,25.78%,16.36%,2.32M,57.09%,74.85,51.17,25.40%,19.45%,1714.09 -16.94%,105.56%,27.83,111.11,12.44% 29.77%,18.27%,671.18 112.13%,181.38%,7.83 (0.55%),80.03,15.86% 27.00%,55.18%,6.93%,6.05%,306.70%,6.68 (0.47%),23.20,-63.09%,27.09%,103.67,1937.14%,"Jun 30, 2026",3.52,23.90%,22.84%,43.32,1.65,27.65% 25.55%,4.79,40.80%,-9.11%,1.71,1813.33,48.50%,0.01,26.14%,-8.26%,2.35,1537.88,4501,0.01,Apr 30 AMC,23.64%,709.39K,1423.76,"Nov 19, 2004",Yes / Yes,4.10% 2.85%,"

","1,636,563",-7.42%,MPWR,2026-06-24,SP500_FUNDAMENTALS
Monster Beverage Corp,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",45.47,2.06,29.13%,977.92M,0.49%,91.63B,36.21,2.59,-0.07%,693.08M,8.54%,88.64B,2.93,0.58,68.15%,3.03%,26.68%,2.03B,10.42,11.49%,0.63%,3.98,24.16%,8.79B,10.50,12.66%,21.31%,21.01M,22.20%,8.92,30.70,12.34%,26.65%,93.92 -0.24%,48.22%,3.05,44.23,20.10% 7.99%,23.28%,58.09 61.28%,58.50%,-,32.86,9.54% 12.52%,55.47%,1.91%,1.94%,107.49%,-,10.08,36.22%,29.34%,1.87,257.10%,-,2.80,18.06%,23.11%,68.79,2.07,- -,3.26,27.65%,3.65%,0.52,92.25,0.00%,0.00,26.89%,11.25%,1.00,93.02,6891,0.00,May 07 AMC,22.57%,5.28M,93.69,"Dec 09, 1985",Yes / Yes,10.06% 8.90%,"

","5,365,731",0.72%,MNST,2026-06-24,SP500_FUNDAMENTALS
Morgan Stanley,Financial,Capital Markets,USA,Mega,S&P 500,20.47,11.04,24.29%,1.58B,3.69%,356.51B,17.58,12.86,-0.06%,1.19B,12.73%,-,1.57,2.77,62.91%,1.53%,37.55%,17.50B,2.88,16.79%,-1.15%,3.07,30.68%,123.70B,3.42,7.81%,1.26%,18.28M,27.32%,66.18,-,11.20%,16.38%,230.47 -1.93%,68.68%,-,9.14,18.38% 9.56%,3.74%,130.90 72.67%,170.44%,4.23 (1.87%),-,21.96% 17.76%,-,2.44%,2.55%,163.22%,4.00 (1.77%),-,29.43%,18.78%,5.68,728.25%,"Apr 30, 2026",-,16.32%,14.15%,69.68,2.18,9.28% 22.42%,1.39,32.15%,5.69%,1.19,209.50,37.72%,4.67,13.71%,12.96%,1.00,227.09,83000,3.24,Jul 15 BMO,28.19%,5.96M,226.03,"Mar 21, 1986",Yes / Yes,13.46% 4.26%,"

","6,052,807",-0.47%,MS,2026-06-24,SP500_FUNDAMENTALS
Moody's Corp,Financial,Financial Data & Stock Exchanges,USA,Large,S&P 500,31.83,13.95,0.24%,174.68M,-2.22%,77.56B,23.80,18.65,-4.73%,174.28M,-0.31%,83.51B,2.07,4.19,95.64%,2.14%,0.66%,2.50B,9.85,11.83%,-1.33%,3.56,-10.79%,7.87B,25.90,11.63%,16.73%,3.73M,-13.09%,17.14,51.37,11.50%,74.54%,546.88 -18.82%,-6.78%,8.64,28.24,22.48% 7.79%,25.89%,402.28 10.36%,31.63%,3.83 (0.86%),20.80,12.17% 7.52%,68.14%,2.61%,2.39%,24.15%,3.94 (0.89%),10.61,20.40%,44.80%,11.90,336.55%,"May 15, 2026",1.12,8.95%,31.69%,46.10,1.79,10.33% 10.91%,1.12,7.79%,-1.64%,1.33,537.43,27.51%,2.44,8.06%,-1.45%,1.02,447.33,16076,2.22,Apr 22 BMO,-6.11%,1.05M,443.97,"Jun 12, 1969",Yes / Yes,2.67% 0.49%,"

","1,095,766",-0.75%,MCO,2026-06-24,SP500_FUNDAMENTALS
Mosaic Company,Basic Materials,Agricultural Inputs,USA,Mid,S&P 500,166.80,0.13,0.35%,317.85M,-5.64%,6.75B,11.21,1.90,0.00%,316.75M,-3.14%,12.39B,-,0.17,92.35%,6.58%,-11.75%,45.00M,0.54,-63.77%,-1.95%,2.24,-11.31%,12.43B,0.57,130.46%,0.19%,20.85M,-11.79%,37.14,23.68,-4.94%,0.38%,38.23 -44.42%,-41.04%,0.90,-,-44.77% -0.60%,0.28%,19.80 7.35%,-37.88%,0.88 (4.13%),5.33,-14.27% 6.78%,13.25%,4.27%,4.72%,-31.07%,0.88 (4.14%),1.00,-87.77%,8.85%,1.08,-23.71%,"May 21, 2026",0.45,12.34%,0.36%,43.02,2.35,16.26% 34.49%,1.25,-208.42%,-5.24%,0.83,26.59,51.90%,0.49,14.39%,-6.99%,0.93,22.00,13249,0.38,May 11 BMO,-20.29%,9.31M,21.25,"Jan 26, 1988",Yes / Yes,-79.58% 2.38%,"

","8,999,799",-3.41%,MOS,2026-06-24,SP500_FUNDAMENTALS
Motorola Solutions Inc,Technology,Communication Equipment,USA,Large,S&P 500,31.40,12.40,0.47%,166.20M,-5.41%,64.65B,21.03,18.52,-19.46%,165.22M,-2.70%,73.37B,2.22,3.85,90.04%,2.28%,-14.72%,2.09B,5.45,10.26%,0.55%,3.44,4.20%,11.87B,25.44,9.19%,12.47%,3.77M,1.60%,15.31,72.96,9.46%,99.88%,492.22 -20.88%,-5.22%,5.34,25.98,17.14% 18.67%,18.25%,359.36 8.37%,39.78%,4.42 (1.13%),20.93,8.63% 9.52%,49.07%,2.50%,2.21%,82.56%,4.72 (1.21%),6.18,2.54%,24.98%,9.63,472.62%,"Jun 17, 2026",0.84,8.32%,17.61%,34.38,1.47,11.29% 11.24%,1.06,-13.97%,-4.31%,0.89,509.20,35.15%,3.77,7.36%,-6.57%,0.84,392.23,23000,3.50,May 07 AMC,-7.88%,1.10M,389.44,"Dec 17, 2010",Yes / Yes,3.91% 0.62%,"

","966,584",-0.71%,MSI,2026-06-24,SP500_FUNDAMENTALS
MSCI Inc,Financial,Financial Data & Stock Exchanges,USA,Large,S&P 500,33.21,17.51,3.67%,72.90M,-4.85%,42.33B,25.79,22.55,0.13%,70.13M,-0.14%,48.52B,1.84,4.86,93.30%,2.41%,5.42%,1.32B,13.07,13.93%,-2.33%,2.82,3.40%,3.24B,-,14.54%,24.24%,1.69M,1.36%,-38.05,109.87,14.05%,-,644.68 -9.80%,4.75%,5.29,27.44,13.54% 17.11%,34.97%,501.08 16.05%,25.02%,8.26 (1.42%),24.12,11.71% 13.08%,76.93%,2.84%,2.55%,11.00%,7.70 (1.32%),14.98,20.25%,55.36%,15.96,658.56%,"May 15, 2026",0.86,10.86%,40.74%,42.22,1.57,16.28% 19.78%,0.86,49.12%,-4.23%,1.24,696.06,45.89%,-,14.07%,-1.66%,1.19,580.85,6268,-,Apr 21 BMO,2.10%,599.37K,581.51,"Nov 15, 2007",Yes / Yes,2.42% 1.53%,"

","711,461",0.11%,MSCI,2026-06-24,SP500_FUNDAMENTALS
Nasdaq Inc,Financial,Financial Data & Stock Exchanges,USA,Large,S&P 500,24.85,3.32,21.42%,564.75M,-9.39%,46.65B,18.52,4.45,-0.48%,444.41M,-8.76%,55.61B,1.37,0.95,75.50%,1.62%,-4.53%,1.91B,5.64,13.54%,-1.63%,2.13,-12.90%,8.27B,3.87,12.72%,6.60%,7.21M,-15.07%,21.31,82.72,13.54%,16.23%,101.79 -18.96%,-4.89%,1.00,23.28,11.00% 10.65%,9.09%,77.09 7.00%,66.18%,1.20 (1.45%),17.54,9.89% 7.98%,57.81%,4.48%,2.75%,39.06%,1.12 (1.36%),6.73,50.79%,30.60%,2.61,284.21%,"Jun 12, 2026",1.00,5.79%,23.15%,35.43,1.40,10.42% 10.07%,1.00,33.29%,-6.04%,1.00,109.38,33.98%,0.79,2.25%,-7.17%,1.33,82.61,9525,0.75,Apr 23 BMO,-7.87%,3.38M,82.49,"Jul 01, 2002",Yes / Yes,3.19% 2.65%,"

","4,467,942",-0.15%,NDAQ,2026-06-24,SP500_FUNDAMENTALS
Netapp Inc,Technology,Software - Infrastructure,USA,Large,S&P 500,24.82,6.36,1.07%,196.00M,-2.47%,30.92B,16.00,9.86,-0.66%,193.83M,27.33%,30.07B,1.80,2.11,106.10%,11.08%,55.79%,1.28B,4.47,9.53%,2.14%,7.28,42.82%,6.92B,22.90,10.78%,11.83%,21.47M,47.37%,6.89,8.63,8.90%,106.73%,192.83 -18.16%,51.36%,18.29,16.54,3.11% 14.47%,31.57%,93.69 68.45%,115.57%,2.12 (1.35%),15.88,2.88% 3.84%,70.59%,4.70%,5.46%,95.81%,2.08 (1.32%),4.34,10.66%,24.45%,7.69,506.53%,"Jul 10, 2026",1.36,5.29%,18.43%,56.64,2.52,1.32% 1.61%,1.41,23.01%,-2.95%,1.45,175.40,32.76%,2.02,12.46%,18.90%,0.99,158.31,11700,1.99,May 28 AMC,37.01%,2.95M,157.82,"Nov 21, 1995",Yes / Yes,6.96% 4.11%,"

","3,272,828",-0.31%,NTAP,2026-06-24,SP500_FUNDAMENTALS
Newmont Corp,Basic Materials,Gold,USA,Large,S&P 500,12.69,7.71,0.34%,1.07B,-7.52%,104.45B,8.59,11.39,-1.86%,1.06B,-9.68%,101.37B,0.39,2.21,81.73%,1.80%,-0.31%,8.46B,4.28,49.03%,-7.48%,2.30,-1.51%,24.41B,3.01,10.90%,14.94%,19.10M,-2.01%,32.55,11.89,21.90%,25.56%,134.88 -27.46%,64.55%,8.23,11.31,- 12.75%,20.96%,55.37 76.70%,135.31%,1.03 (1.05%),6.48,22.74% 14.12%,55.12%,3.60%,3.73%,56.14%,1.02 (1.04%),4.15,73.19%,52.62%,4.87,183.36%,"May 27, 2026",1.95,25.14%,34.64%,40.55,1.59,-23.11% -0.78%,2.44,78.85%,-5.99%,0.49,144.26,15.64%,0.16,47.46%,-10.51%,0.87,101.80,44100,0.16,Apr 23 AMC,-4.76%,8.29M,97.84,"Jan 27, 1940",Yes / Yes,32.77% 11.16%,"

","7,895,107",-3.89%,NEM,2026-06-24,SP500_FUNDAMENTALS
Netflix Inc,Communication Services,Entertainment,USA,Mega,"NDX, S&P 500",23.53,3.09,0.71%,4.21B,-10.84%,306.63B,19.00,3.83,-8.76%,4.18B,-18.45%,311.08B,0.87,0.79,83.30%,2.43%,-22.02%,13.37B,6.49,40.83%,0.44%,2.52,-22.53%,47.28B,9.86,7.59%,23.65%,101.57M,-22.33%,7.39,24.94,21.92%,48.50%,134.12 -45.70%,-41.91%,2.92,25.78,36.44% 32.98%,28.80%,71.81 1.41%,71.74%,0.27 (0.37%),9.88,12.72% 12.61%,49.44%,3.92%,2.59%,42.02%,-,6.58,45.93%,30.30%,2.38,694.46%,-,1.41,18.57%,28.29%,21.35,1.65,- -,1.41,85.79%,-10.65%,1.53,115.82,0.00%,0.54,19.31%,-17.29%,1.26,72.88,16000,0.49,Jul 16 AMC,-25.57%,40.23M,72.82,"May 23, 2002",Yes / Yes,61.21% 0.60%,"

","50,795,664",-0.08%,NFLX,2026-06-24,SP500_FUNDAMENTALS
News Corp,Communication Services,Entertainment,USA,Large,S&P 500,33.37,0.75,33.41%,366.78M,-2.80%,14.28B,19.67,1.27,0.00%,364.55M,-4.87%,15.74B,1.06,0.23,74.33%,4.43%,2.97%,421.00M,1.62,19.00%,-1.56%,3.14,-4.77%,8.80B,1.60,19.93%,2.79%,16.17M,-4.36%,15.60,6.58,18.54%,5.33%,31.61 -20.97%,-13.44%,3.80,25.50,-8.17% -,3.68%,22.20 12.52%,33.16%,0.20 (0.81%),10.33,-6.63% -1.27%,51.17%,4.30%,3.05%,-1.85%,0.20 (0.80%),1.79,-12.34%,11.90%,0.83,110.62%,"Mar 11, 2026",1.59,-6.39%,4.78%,39.39,1.20,0.00% 0.00%,1.70,-11.44%,-4.74%,0.90,35.77,24.56%,0.34,8.76%,-4.57%,1.28,24.61,22300,0.33,May 07 AMC,-4.17%,5.15M,24.98,"Jun 19, 2013",Yes / Yes,11.52% 3.40%,"

","6,682,898",1.50%,NWSA,2026-06-24,SP500_FUNDAMENTALS
