Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
International Paper Co,Consumer Cyclical,Packaging & Containers,USA,Large,S&P 500,-,-6.32,1.65%,529.40M,1.68%,17.94B,12.72,2.66,1.07%,520.78M,6.34%,28.53B,-,-0.04,96.97%,8.33%,-17.99%,-3.33B,0.72,1861.00%,-5.95%,6.30,-10.49%,24.97B,1.21,89.14%,-6.80%,43.38M,-13.99%,27.97,13.81,-,-16.04%,56.13 -39.64%,-28.36%,2.45,32.44,- -,-13.05%,29.26 15.79%,11.52%,1.88 (5.56%),9.42,3.75% 6.12%,19.23%,3.43%,3.42%,-45.08%,1.85 (5.45%),1.14,-625.24%,1.43%,1.23,-17.29%,"May 22, 2026",0.94,25.45%,-13.36%,55.83,1.87,0.00% -2.03%,1.21,159.54%,5.10%,0.94,39.40,-,0.80,1.19%,0.38%,0.78,33.40,62602,0.73,Apr 30 BMO,-16.28%,6.89M,33.88,"Oct 06, 1941",Yes / Yes,2.32% -0.74%,"

","5,366,559",1.44%,IP,2026-06-05,SP500_FUNDAMENTALS
International Flavors & Fragrances Inc,Basic Materials,Specialty Chemicals,USA,Large,S&P 500,22.43,3.26,1.83%,255.20M,-6.15%,18.70B,15.41,4.75,10.58%,250.62M,3.48%,24.60B,2.19,1.09,101.07%,4.26%,-2.85%,839.00M,1.73,5.40%,0.72%,5.64,6.84%,10.79B,1.32,7.32%,3.14%,10.68M,8.67%,55.33,33.27,7.03%,6.15%,84.45 -13.29%,-5.47%,2.20,46.97,42.26% -,4.33%,59.14 23.82%,-8.52%,1.64 (2.23%),12.18,-4.34% 16.46%,31.06%,4.16%,3.87%,-48.79%,1.60 (2.18%),2.28,200.56%,9.71%,2.85,-42.94%,"Jun 18, 2026",0.87,-5.60%,7.78%,46.22,1.68,-20.63% -12.05%,1.49,116.54%,-3.33%,0.96,91.24,-,0.46,-3.59%,-0.42%,1.35,73.56,21500,0.37,May 05 AMC,5.49%,1.89M,73.23,"Mar 02, 1964",Yes / Yes,16.52% 3.71%,"

","2,523,356",-0.45%,IFF,2026-06-05,SP500_FUNDAMENTALS
Intuit Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",18.29,16.51,2.16%,274.27M,-3.52%,82.60B,11.02,27.41,-8.35%,267.63M,-24.19%,82.72B,0.71,3.52,89.20%,4.12%,-35.31%,4.58B,3.95,18.27%,0.57%,2.62,-52.49%,20.93B,4.01,15.01%,12.08%,11.03M,-54.41%,75.21,12.18,15.55%,22.50%,813.70 -62.89%,-60.62%,24.79,10.71,23.41% 14.60%,17.17%,300.50 0.49%,-29.85%,4.69 (1.55%),12.56,13.95% 19.65%,77.64%,5.63%,4.73%,-34.63%,4.64 (1.54%),3.95,33.69%,27.47%,22.32,181.04%,"Jul 09, 2026",1.45,15.07%,21.91%,36.21,1.54,15.21% 14.43%,1.45,11.01%,-14.78%,0.97,483.38,30.43%,0.33,10.37%,-20.84%,1.68,311.44,18200,0.29,May 20 AMC,-44.37%,4.21M,301.98,"Mar 12, 1993",Yes / Yes,1.83% 0.22%,"

","7,028,391",-3.04%,INTU,2026-06-05,SP500_FUNDAMENTALS
Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,USA,Large,"NDX, S&P 500",50.80,8.24,0.67%,354.40M,-1.14%,148.33B,35.56,11.78,-2.20%,351.78M,-7.21%,143.91B,2.50,2.51,85.61%,1.91%,-15.68%,2.98B,14.02,16.32%,-1.24%,3.16,-26.23%,10.58B,8.49,13.39%,15.15%,6.71M,-26.05%,49.31,32.62,14.24%,17.23%,603.88 -30.65%,-24.94%,12.84,52.33,29.18% 21.79%,17.05%,396.68 5.58%,34.16%,-,36.94,17.39% 18.22%,66.28%,2.74%,3.05%,51.12%,-,13.60,20.38%,30.45%,13.36,491.89%,-,3.59,21.43%,28.15%,42.21,1.89,- -,4.61,19.20%,-2.48%,1.45,570.36,0.00%,0.00,22.96%,-6.64%,1.11,407.29,17021,0.00,Apr 21 AMC,-15.16%,2.12M,418.82,"Jun 13, 2000",Yes / Yes,17.83% 5.81%,"

","2,353,373",2.83%,ISRG,2026-06-05,SP500_FUNDAMENTALS
Invesco Ltd,Financial,Asset Management,USA,Large,S&P 500,-,-1.49,0.79%,443.30M,0.39%,12.49B,9.56,2.95,0.00%,439.79M,4.99%,16.27B,0.53,0.61,96.08%,4.09%,13.91%,-667.00M,1.84,26.86%,2.24%,3.28,16.21%,6.78B,1.28,14.45%,-0.89%,18.00M,7.23%,21.98,7.32,17.88%,-1.81%,29.61 -4.86%,95.35%,3.85,7.07,- -,-1.71%,14.16 98.87%,84.60%,0.86 (3.05%),10.49,2.86% 0.83%,65.08%,3.61%,2.85%,-3.76%,0.84 (3.00%),2.40,-218.32%,20.71%,0.89,-7.37%,"May 15, 2026",1.25,11.02%,-9.84%,59.00,2.36,4.37% 1.25%,1.25,34.73%,2.30%,1.59,29.14,-,0.16,16.87%,8.88%,0.53,26.94,7499,0.16,Apr 28 BMO,12.78%,5.49M,28.17,"Aug 25, 1995",Yes / Yes,-1.20% -0.34%,"

","2,924,942",4.57%,IVZ,2026-06-05,SP500_FUNDAMENTALS
Invitation Homes Inc,Real Estate,REIT - Residential,USA,Large,S&P 500,51.87,0.57,0.86%,593.98M,0.34%,17.51B,40.35,0.73,0.00%,588.91M,2.90%,26.04B,-,0.17,101.95%,2.89%,11.58%,347.58M,6.23,-15.80%,-3.49%,2.83,5.66%,2.81B,1.93,-9.61%,3.12%,17.00M,6.08%,15.31,46.95,-5.89%,6.18%,34.25 -13.93%,-11.31%,0.63,20.02,7.96% 18.79%,3.24%,24.25 21.57%,-14.53%,1.20 (4.07%),17.22,8.19% 10.09%,31.78%,1.67%,1.73%,-20.13%,1.18 (4.00%),9.26,65.23%,26.86%,0.52,-,"Mar 26, 2026",0.82,3.66%,12.36%,63.91,2.23,9.96% 14.29%,0.82,-21.63%,1.88%,0.85,31.27,194.58%,0.97,7.52%,7.12%,0.65,28.98,1725,0.97,Apr 29 AMC,6.43%,6.01M,29.48,"Feb 01, 2017",Yes / Yes,46.40% 6.41%,"

","3,943,451",1.73%,INVH,2026-06-05,SP500_FUNDAMENTALS
Iron Mountain Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,143.02,0.91,1.11%,297.48M,2.70%,38.75B,50.08,2.60,-18.27%,294.23M,-1.10%,58.56B,3.67,0.54,86.97%,2.51%,21.39%,272.30M,5.35,11.87%,0.08%,4.92,57.36%,7.25B,-,9.65%,1.33%,7.37M,57.02%,-4.08,154.57,13.66%,-,134.09 -2.86%,29.98%,0.84,-,-36.59% -16.38%,1.52%,77.77 67.48%,137.17%,3.38 (2.59%),23.06,10.58% 10.72%,40.39%,2.94%,2.59%,188.50%,3.30 (2.53%),8.08,121.11%,20.42%,3.39,258.92%,"Jun 15, 2026",0.77,15.64%,3.76%,62.05,1.50,9.24% 5.45%,0.77,787.08%,2.50%,1.22,131.55,663.03%,-,21.58%,9.89%,0.88,127.95,29400,-,Apr 30 BMO,27.89%,1.50M,130.25,"Feb 01, 1996",Yes / Yes,19.88% 4.00%,"

","1,318,581",1.80%,IRM,2026-06-05,SP500_FUNDAMENTALS
IQVIA Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,23.16,8.07,0.97%,166.90M,3.20%,31.19B,13.21,14.15,-2.21%,165.28M,5.93%,45.28B,1.36,3.04,100.62%,2.98%,4.69%,1.39B,1.88,7.54%,-0.31%,2.99,-17.17%,16.63B,5.01,10.40%,4.86%,4.93M,-17.09%,37.27,14.83,9.68%,22.71%,247.04 -24.35%,26.36%,12.60,14.74,11.05% 40.52%,6.78%,143.00 30.69%,-7.20%,-,12.96,4.18% 7.50%,25.97%,3.99%,3.98%,-20.08%,-,2.72,9.79%,13.99%,7.33,178.01%,-,0.75,7.33%,8.33%,62.54,1.38,- -,0.75,14.97%,6.82%,1.21,224.95,0.00%,2.58,8.56%,9.11%,1.02,182.05,93000,2.29,May 05 BMO,-4.55%,1.65M,186.88,"May 09, 2013",Yes / Yes,2.97% 1.24%,"

","1,676,406",2.65%,IQV,2026-06-05,SP500_FUNDAMENTALS
J.B. Hunt Transport Services Inc,Industrials,Integrated Freight & Logistics,USA,Large,S&P 500,43.86,6.46,20.68%,94.30M,3.96%,26.72B,31.00,9.14,-0.24%,74.79M,16.57%,28.01B,1.65,1.70,77.47%,5.16%,25.16%,622.10M,2.20,20.29%,1.60%,4.02,52.54%,12.13B,7.43,24.13%,7.69%,3.86M,45.78%,38.12,5858.75,18.79%,16.68%,281.62 0.60%,102.21%,0.05,25.89,-12.71% 5.26%,12.70%,130.12 117.73%,64.15%,1.80 (0.64%),17.34,-6.78% 4.48%,10.55%,2.54%,3.06%,69.57%,1.78 (0.63%),2.31,17.20%,7.43%,7.65,245.46%,"May 08, 2026",1.26,0.58%,5.13%,71.12,2.16,3.23% 10.26%,1.26,26.89%,8.45%,1.30,249.71,28.74%,0.36,4.62%,16.16%,0.57,280.05,31750,0.36,Apr 15 AMC,44.05%,960.17K,283.31,"Nov 22, 1983",Yes / Yes,3.44% 3.38%,"

","545,995",1.16%,JBHT,2026-06-05,SP500_FUNDAMENTALS
Jabil Inc,Technology,Electronic Components,USA,Large,S&P 500,50.10,7.46,1.92%,105.82M,2.80%,39.44B,25.83,14.47,-9.33%,103.48M,10.84%,42.00B,1.27,3.08,97.01%,2.44%,48.22%,809.00M,1.21,26.33%,-0.82%,2.05,76.29%,32.67B,29.43,17.48%,4.26%,2.52M,63.94%,12.70,21.55,20.34%,59.88%,384.70 -2.83%,117.38%,17.35,30.93,-4.94% 76.36%,15.76%,171.65 117.77%,305.14%,0.32 (0.09%),17.68,-3.80% 1.79%,8.83%,3.27%,3.79%,546.64%,0.32 (0.09%),1.29,78.70%,4.98%,14.30,1823.93%,"May 15, 2026",0.68,19.00%,2.48%,60.46,1.62,0.00% 0.00%,1.01,98.09%,4.22%,1.29,320.00,5.40%,3.27,23.10%,13.83%,0.85,379.04,135000,2.82,Jun 17 BMO,48.02%,1.23M,373.82,"Apr 29, 1993",Yes / Yes,7.25% 6.48%,"

","1,035,160",-1.38%,JBL,2026-06-05,SP500_FUNDAMENTALS
Jack Henry & Associates Inc,Technology,Information Technology Services,USA,Mid,S&P 500,18.28,7.15,0.55%,71.21M,-4.03%,9.29B,18.02,7.25,0.61%,70.65M,-12.46%,9.40B,2.20,1.44,105.73%,8.08%,-21.74%,519.15M,3.69,9.76%,-0.33%,4.72,-24.29%,2.52B,4.36,5.92%,17.36%,5.71M,-28.36%,29.98,451.55,8.20%,24.89%,193.39 -32.40%,-27.98%,0.29,12.77,8.10% 10.10%,22.95%,131.39 -0.50%,-14.41%,2.37 (1.81%),10.88,6.93% 6.96%,44.06%,3.27%,3.24%,-17.15%,2.96 (2.26%),3.74,21.74%,26.00%,4.39,54.14%,"Jun 01, 2026",1.51,8.44%,20.64%,30.61,1.94,5.95% 6.37%,1.51,12.20%,-5.88%,0.58,185.79,36.22%,0.06,8.74%,-11.55%,1.16,133.13,7240,0.06,May 05 AMC,-19.48%,1.21M,130.73,"Nov 20, 1985",Yes / Yes,15.36% 2.67%,"

","1,388,198",-1.80%,JKHY,2026-06-05,SP500_FUNDAMENTALS
Johnson Controls International plc,Industrials,Building Products & Equipment,Ireland,Large,S&P 500,26.36,5.59,0.34%,610.12M,8.26%,89.93B,25.76,5.72,-5.32%,608.06M,1.78%,98.78B,1.28,1.30,92.89%,1.49%,7.45%,3.53B,3.68,29.66%,-2.14%,2.50,27.86%,24.43B,6.65,17.36%,5.08%,9.06M,23.09%,22.16,127.74,20.18%,13.98%,148.38 -0.66%,44.04%,1.15,65.84,7.73% 26.74%,15.95%,100.86 46.14%,136.26%,1.57 (1.07%),23.76,-2.30% 1.12%,36.49%,3.46%,3.03%,120.89%,1.57 (1.07%),4.04,49.11%,13.73%,4.32,265.47%,"Jun 15, 2026",0.82,-0.60%,14.45%,61.62,2.20,2.80% 7.74%,1.01,38.05%,5.41%,1.33,154.26,55.15%,0.70,8.21%,5.78%,1.30,146.96,87000,0.64,May 06 BMO,19.09%,3.62M,147.40,"Nov 14, 1967",Yes / Yes,6.47% 1.08%,"

","4,668,383",0.30%,JCI,2026-06-05,SP500_FUNDAMENTALS
Jacobs Solutions Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,38.07,3.25,0.69%,118.19M,3.88%,14.59B,14.85,8.32,0.35%,117.25M,-9.51%,17.65B,0.95,1.83,90.61%,5.60%,-9.21%,390.06M,1.11,18.25%,-1.10%,5.92,-8.48%,13.16B,4.44,14.97%,3.54%,6.57M,-6.71%,27.86,9.80,15.57%,11.45%,168.44 -26.64%,-1.62%,12.61,30.14,-21.79% -3.70%,5.05%,105.68 16.93%,30.03%,1.31 (1.06%),20.14,-6.88% -2.27%,23.36%,3.37%,4.00%,4.27%,1.36 (1.10%),1.34,-10.51%,4.87%,4.24,190.33%,"May 22, 2026",1.43,0.95%,2.96%,56.31,1.84,11.64% 10.99%,1.43,-711.63%,5.96%,0.70,160.23,53.77%,1.38,26.86%,0.20%,0.78,121.28,43000,1.35,May 05 AMC,-10.52%,1.11M,123.57,"Apr 27, 1971",Yes / Yes,7.09% 2.21%,"

","868,539",1.89%,J,2026-06-05,SP500_FUNDAMENTALS
Johnson & Johnson,Healthcare,Drug Manufacturers - General,USA,Mega,"DJIA, S&P 500",26.38,8.65,0.13%,2.41B,-1.14%,549.25B,17.87,12.77,-9.80%,2.40B,1.16%,582.19B,1.95,2.85,76.06%,0.96%,-4.78%,21.04B,5.70,7.28%,0.23%,3.00,11.07%,96.36B,6.76,10.28%,10.66%,23.04M,10.25%,33.73,24.91,9.15%,26.42%,251.71 -9.35%,48.92%,9.16,30.88,17.88% 14.90%,17.72%,149.04 53.09%,45.36%,5.28 (2.32%),17.31,5.56% 2.67%,67.96%,1.84%,1.69%,37.48%,5.24 (2.30%),6.04,-3.56%,26.88%,4.22,98.82%,"May 26, 2026",0.77,7.87%,21.83%,49.70,1.88,4.92% 5.25%,1.03,-52.82%,0.36%,0.26,261.90,46.59%,0.68,9.93%,-1.48%,0.94,223.24,140800,0.46,Apr 14 BMO,7.20%,7.68M,228.17,"Sep 25, 1944",Yes / Yes,0.85% 1.89%,"

","7,274,808",2.21%,JNJ,2026-06-05,SP500_FUNDAMENTALS
JPMorgan Chase & Co,Financial,Banks - Diversified,USA,Mega,"DJIA, S&P 500",14.89,20.88,0.44%,2.68B,4.77%,833.03B,13.17,23.61,-3.27%,2.67B,0.48%,-,1.48,5.42,75.12%,1.02%,5.91%,57.51B,2.93,11.22%,-0.61%,2.91,0.98%,284.79B,2.42,6.05%,1.27%,27.09M,-3.52%,128.38,-,8.90%,16.39%,337.25 -7.82%,17.66%,-,5.62,18.32% 17.66%,6.90%,260.31 19.43%,121.32%,6.35 (2.04%),-,21.00% 17.27%,-,1.99%,2.03%,86.79%,5.90 (1.90%),-,2.47%,26.38%,6.41,380.96%,"Jul 06, 2026",-,1.33%,20.19%,58.36,2.04,13.19% 10.01%,1.13,17.11%,3.11%,1.00,345.59,28.97%,3.49,7.20%,2.31%,1.12,300.85,318512,1.33,Apr 14 BMO,1.60%,9.30M,310.89,"Mar 05, 1969",Yes / Yes,8.56% 1.33%,"

","10,345,161",3.34%,JPM,2026-06-05,SP500_FUNDAMENTALS
Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",22.36,1.34,4.69%,1.36B,0.07%,40.90B,11.98,2.51,-0.02%,1.30B,3.94%,57.51B,1.31,0.54,96.70%,4.65%,7.17%,1.83B,2.41,11.03%,2.70%,5.50,6.86%,16.94B,1.62,10.20%,2.89%,60.35M,7.32%,18.57,2.19,9.13%,7.37%,35.94 -16.35%,-8.35%,13.76,28.26,14.92% 10.36%,3.51%,24.88 20.84%,-4.42%,0.94 (3.14%),13.53,5.71% 7.40%,51.02%,2.40%,2.42%,-18.56%,0.92 (3.06%),3.39,21.61%,20.50%,0.73,101.38%,"Jun 26, 2026",2.12,9.19%,10.81%,61.21,2.05,5.66% 8.92%,2.31,-47.83%,2.19%,0.42,33.29,60.31%,1.24,9.38%,7.39%,0.90,30.55,30600,1.06,Apr 23 BMO,7.47%,10.97M,30.06,"Apr 28, 2008",Yes / Yes,4.73% 3.65%,"

","9,873,982",-1.60%,KDP,2026-06-05,SP500_FUNDAMENTALS
Kenvue Inc,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,20.02,0.84,0.14%,1.92B,-4.31%,32.41B,13.42,1.26,235.83%,1.92B,-2.82%,40.14B,1.93,0.32,94.10%,3.20%,-7.51%,1.62B,2.12,10.61%,-2.17%,3.00,0.12%,15.29B,3.06,5.27%,6.11%,61.29M,-2.14%,5.53,30.15,6.94%,15.70%,22.87 -26.19%,-22.14%,0.56,17.78,-10.84% -,9.12%,14.02 20.40%,-33.93%,0.85 (5.04%),11.45,0.43% 0.89%,58.44%,2.42%,2.00%,-,0.83 (4.93%),2.62,53.37%,19.24%,0.36,-,"May 13, 2026",0.70,-0.08%,10.61%,39.00,2.80,- -,0.98,47.40%,-2.59%,0.51,19.30,107.98%,0.83,4.49%,-2.78%,1.23,16.83,22000,0.68,May 07 BMO,-3.13%,20.46M,16.88,"May 04, 2023",Yes / Yes,22.09% 1.67%,"

","26,035,880",0.30%,KVUE,2026-06-05,SP500_FUNDAMENTALS
Keysight Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,56.51,6.07,0.79%,171.00M,1.17%,58.84B,29.08,11.80,-4.86%,170.15M,-3.60%,59.19B,1.30,2.48,91.22%,1.22%,20.60%,1.05B,9.67,42.12%,-1.85%,1.40,70.36%,6.09B,9.27,15.97%,9.43%,2.07M,68.86%,37.02,24.40,22.30%,17.78%,370.17 -7.31%,113.03%,14.06,43.36,-7.34% 8.17%,12.59%,152.85 124.48%,110.16%,-,36.93,-0.28% 4.95%,67.87%,3.36%,3.66%,130.46%,-,9.72,42.75%,20.52%,13.04,992.01%,-,1.51,19.19%,17.25%,50.21,2.00,- -,1.90,35.97%,-1.64%,1.22,394.17,0.00%,0.44,31.47%,2.95%,0.73,350.48,16800,0.32,May 19 AMC,44.46%,1.48M,343.11,"Oct 20, 2014",Yes / Yes,23.64% 0.66%,"

","1,085,519",-2.10%,KEYS,2026-06-05,SP500_FUNDAMENTALS
Keycorp,Financial,Banks - Regional,USA,Large,S&P 500,13.27,1.63,0.40%,1.09B,1.55%,23.50B,10.01,2.16,-4.08%,1.08B,-0.91%,-,0.58,0.43,87.44%,2.54%,6.38%,1.80B,2.11,19.99%,-2.28%,2.05,18.54%,11.14B,1.35,18.63%,1.03%,27.47M,4.99%,16.08,-,17.22%,9.97%,23.34 -7.17%,36.29%,-,14.12,-7.59% 3.70%,6.31%,15.59 39.04%,110.80%,0.83 (3.82%),-,11.57% 9.03%,-,2.08%,1.91%,-4.66%,1.02 (4.73%),-,1104.76%,21.97%,0.46,70.50%,"Jun 02, 2026",-,20.39%,16.19%,54.77,2.00,1.25% 2.07%,0.42,33.12%,1.79%,1.04,23.97,53.89%,0.85,-1.18%,1.77%,0.79,20.88,17883,0.54,Apr 16 BMO,8.27%,13.39M,21.67,"Mar 17, 1980",Yes / Yes,6.41% 0.83%,"

","11,072,930",3.78%,KEY,2026-06-05,SP500_FUNDAMENTALS
Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,14.85,6.36,0.22%,331.90M,-5.66%,31.36B,12.46,7.58,0.02%,331.22M,-2.81%,38.04B,4.77,2.02,92.31%,12.77%,-9.95%,2.12B,1.89,0.08%,3.72%,8.80,-11.67%,16.56B,17.46,0.64%,10.28%,42.30M,-6.36%,5.41,57.86,2.61%,118.81%,140.39 -32.71%,-31.76%,1.63,17.07,1.99% -2.45%,25.62%,92.42 2.22%,-30.58%,5.18 (5.48%),12.13,-6.58% -2.99%,35.93%,2.91%,2.35%,-27.65%,5.08 (5.38%),2.30,-13.40%,14.22%,2.38,-27.38%,"Jun 05, 2026",0.55,-16.17%,12.80%,38.42,2.42,2.79% 3.32%,0.77,17.32%,-3.13%,0.30,112.93,83.09%,3.94,-13.99%,-3.05%,1.26,94.76,36000,3.61,Apr 28 BMO,-11.95%,4.81M,94.47,"May 09, 1929",Yes / Yes,2.27% 1.90%,"

","6,079,674",-0.31%,KMB,2026-06-05,SP500_FUNDAMENTALS
Kimco Realty Corp,Real Estate,REIT - Retail,USA,Large,S&P 500,27.72,0.87,2.71%,674.40M,-0.66%,16.19B,28.13,0.85,-0.05%,656.08M,2.00%,24.80B,6.83,0.20,99.77%,4.26%,2.13%,584.12M,7.44,0.09%,2.54%,5.88,18.28%,2.18B,1.56,3.99%,3.12%,27.95M,18.45%,15.40,95.47,4.12%,5.86%,24.62 -2.48%,14.55%,0.25,20.75,72.33% -18.36%,3.38%,19.76 21.51%,30.43%,1.04 (4.35%),18.30,7.63% 15.28%,40.41%,1.88%,1.51%,13.28%,1.03 (4.29%),11.40,13.27%,33.58%,0.39,-14.69%,"Jun 05, 2026",5.18,4.01%,26.85%,55.47,2.36,6.34% 13.34%,5.18,26.70%,1.22%,0.98,25.59,123.73%,0.83,3.94%,2.49%,0.75,23.77,710,0.75,Apr 30 BMO,9.23%,4.75M,24.01,"Nov 22, 1991",Yes / Yes,19.36% 1.86%,"

","3,556,127",1.01%,KIM,2026-06-05,SP500_FUNDAMENTALS
Kinder Morgan Inc,Energy,Oil & Gas Midstream,USA,Large,S&P 500,21.38,1.48,12.78%,2.22B,-0.66%,70.53B,21.23,1.49,-0.02%,1.94B,-1.83%,103.66B,2.73,0.31,70.78%,2.23%,-5.06%,3.30B,4.05,11.53%,0.11%,3.55,18.06%,17.41B,2.25,2.99%,4.54%,43.29M,15.31%,14.08,391.82,7.79%,10.65%,34.81 -8.92%,13.09%,0.08,16.95,6.80% 96.40%,5.39%,25.60 23.83%,89.25%,1.19 (3.75%),13.91,-4.91% 7.93%,35.41%,1.87%,2.07%,68.80%,1.17 (3.70%),5.95,28.17%,28.58%,0.69,76.21%,"May 04, 2026",0.41,12.38%,18.94%,44.34,2.16,2.08% 2.38%,0.52,35.99%,-2.44%,0.54,35.74,85.19%,1.02,14.13%,-2.43%,0.59,31.37,11028,0.95,Apr 22 AMC,7.35%,12.19M,31.70,"Feb 11, 2011",Yes / Yes,21.24% 4.35%,"

","7,273,750",1.05%,KMI,2026-06-05,SP500_FUNDAMENTALS
KLA Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",60.25,35.37,0.14%,130.71M,10.56%,278.38B,42.41,50.25,-4.00%,130.44M,22.98%,279.57B,1.94,9.93,90.66%,2.59%,49.09%,4.67B,21.27,11.29%,-1.72%,3.43,79.11%,13.09B,47.78,35.68%,29.13%,3.38M,75.39%,44.61,56.15,21.86%,94.98%,2145.52 -0.67%,172.49%,37.95,69.38,11.48% 31.57%,39.17%,773.60 175.48%,365.24%,7.92 (0.37%),47.71,9.71% 15.93%,59.91%,4.78%,4.21%,572.29%,8.00 (0.38%),21.36,28.40%,41.77%,88.17,2815.32%,"May 18, 2026",2.06,13.43%,35.68%,69.63,1.94,17.13% 15.39%,2.98,11.64%,12.30%,1.50,1894.96,22.23%,1.05,11.52%,20.04%,0.83,2125.11,15200,1.05,Apr 29 AMC,55.33%,986.27K,2131.10,"Oct 08, 1980",Yes / Yes,2.51% 1.22%,"

","825,144",0.28%,KLAC,2026-06-05,SP500_FUNDAMENTALS
KKR & Co Inc,Financial,Asset Management,USA,Large,S&P 500,32.54,2.93,23.14%,889.41M,1.52%,85.71B,12.97,7.36,-8.46%,690.10M,-6.41%,173.92B,0.63,1.39,61.41%,2.31%,-0.14%,2.80B,3.83,23.75%,-1.51%,2.80,-22.19%,22.38B,3.04,22.11%,0.76%,15.95M,-25.12%,31.43,4.40,20.60%,10.22%,153.87 -37.96%,-20.79%,21.70,10.03,- -7.04%,3.51%,82.67 15.47%,78.00%,0.79 (0.82%),31.38,71.97% 35.78%,44.90%,4.26%,3.40%,72.31%,0.75 (0.79%),7.77,27.22%,24.24%,3.72,605.02%,"May 15, 2026",5.41,35.81%,12.52%,48.14,1.41,6.17% 6.61%,5.41,270.29%,-0.73%,1.79,125.67,31.17%,1.80,68.70%,-1.73%,0.96,90.53,5043,1.77,May 05 BMO,-17.00%,5.69M,95.46,"Jul 15, 2010",Yes / Yes,10.10% 7.62%,"

","5,505,162",5.45%,KKR,2026-06-05,SP500_FUNDAMENTALS
Kraft Heinz Co,Consumer Defensive,Packaged Foods,USA,Large,"NDX, S&P 500",-,-4.86,0.41%,1.19B,-8.17%,26.64B,10.87,2.07,-1.04%,1.18B,-0.31%,43.65B,-,0.53,87.82%,7.16%,-7.26%,-5.76B,1.07,-20.90%,-0.35%,5.51,-9.98%,24.99B,0.64,0.53%,-6.69%,84.56M,-7.34%,35.35,6.26,-5.98%,-12.61%,29.19 -23.02%,-15.84%,3.59,6.75,- -,-9.42%,21.03 6.82%,-41.65%,1.61 (7.14%),7.88,-1.98% -0.97%,33.45%,2.84%,2.80%,-48.89%,2.00 (8.90%),1.75,-319.68%,18.23%,0.62,-73.66%,"Jun 05, 2026",0.82,-1.75%,-23.05%,39.76,3.23,0.00% 0.00%,1.20,12.64%,-4.39%,0.08,22.25,-,0.50,0.80%,-1.68%,1.27,22.76,35000,0.46,May 06 BMO,-7.58%,15.34M,22.47,"Jul 06, 2015",Yes / Yes,15.81% 2.75%,"

","19,532,150",-1.27%,KHC,2026-06-05,SP500_FUNDAMENTALS
Kroger Co,Consumer Defensive,Grocery Stores,USA,Large,S&P 500,40.25,1.55,0.95%,615.00M,-2.23%,38.37B,11.08,5.62,0.00%,610.67M,-6.99%,58.50B,1.53,1.58,88.20%,4.21%,-13.04%,1.00B,0.26,8.00%,-1.20%,4.14,-7.15%,147.64B,6.46,7.24%,1.90%,25.72M,-0.38%,9.64,8.38,7.24%,14.09%,76.58 -18.73%,-6.18%,7.43,11.33,-20.44% -13.99%,3.56%,58.60 6.21%,35.54%,1.43 (2.30%),6.81,-0.14% 2.19%,21.04%,2.09%,2.46%,61.20%,1.40 (2.25%),0.40,-57.81%,3.16%,1.73,71.70%,"May 15, 2026",0.42,0.35%,0.68%,37.59,2.29,11.44% 14.37%,0.80,50.22%,-4.54%,0.42,76.14,88.93%,4.17,1.22%,-7.89%,1.25,61.23,403000,3.75,Jun 18 BMO,-6.81%,6.21M,62.24,"Jan 26, 1928",Yes / Yes,6.57% -0.67%,"

","7,748,493",1.65%,KR,2026-06-05,SP500_FUNDAMENTALS
