Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Kenvue Inc,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,20.49,0.84,0.14%,1.92B,-1.03%,33.18B,13.74,1.26,235.83%,1.92B,0.29%,40.90B,1.98,0.32,94.10%,3.20%,-9.62%,1.62B,2.17,10.61%,-1.11%,2.96,1.47%,15.29B,3.13,5.27%,6.11%,61.29M,0.17%,5.53,30.86,6.94%,15.70%,23.90 -27.70%,-26.72%,0.56,18.20,-10.84% -,9.12%,14.02 23.25%,-34.30%,0.85 (4.92%),11.67,0.43% 0.89%,58.44%,1.56%,1.94%,-,0.83 (4.81%),2.68,53.37%,19.24%,0.34,-,"May 13, 2026",0.70,-0.08%,10.61%,46.56,2.80,- -,0.98,47.40%,-0.64%,0.52,19.30,107.98%,0.83,4.49%,-0.66%,1.63,17.64,22000,0.68,May 07 BMO,-1.31%,20.70M,17.28,"May 04, 2023",Yes / Yes,22.09% 1.67%,"

","33,776,969",-2.04%,KVUE,2026-05-30,SP500_FUNDAMENTALS
Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",22.34,1.34,4.69%,1.36B,4.34%,40.86B,11.97,2.51,-0.02%,1.30B,3.80%,57.47B,1.31,0.54,96.79%,4.65%,-0.83%,1.83B,2.41,11.03%,3.67%,5.61,11.02%,16.94B,1.62,10.20%,2.89%,60.35M,7.21%,18.57,2.18,9.13%,7.37%,35.94 -16.43%,-10.22%,13.76,28.24,14.92% 10.36%,3.51%,24.88 20.72%,-4.39%,0.94 (3.14%),13.52,5.71% 7.40%,51.02%,2.60%,2.44%,-18.75%,0.92 (3.06%),3.39,21.61%,20.50%,0.72,102.40%,"Jun 26, 2026",2.12,9.19%,10.81%,65.25,2.05,5.66% 8.92%,2.31,-47.83%,3.09%,0.42,33.29,60.31%,1.24,9.38%,8.42%,1.68,30.04,30600,1.06,Apr 23 BMO,7.03%,10.75M,30.03,"Apr 28, 2008",Yes / Yes,4.73% 3.65%,"

","18,025,769",-0.03%,KDP,2026-05-30,SP500_FUNDAMENTALS
Keysight Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,55.72,6.07,0.79%,171.00M,0.23%,58.02B,28.67,11.80,-8.14%,170.15M,0.86%,58.37B,1.29,2.48,91.24%,1.22%,10.09%,1.05B,9.53,42.12%,-1.28%,1.42,73.09%,6.09B,9.14,15.97%,9.43%,2.07M,66.51%,37.02,24.06,22.30%,17.78%,370.17 -8.60%,113.24%,14.06,42.76,-7.34% 8.17%,12.59%,152.85 121.35%,109.32%,-,36.41,-0.28% 4.95%,67.87%,3.81%,3.53%,137.62%,-,9.59,42.75%,20.52%,12.71,1001.33%,-,1.51,19.19%,17.25%,47.13,2.00,- -,1.90,35.97%,-3.79%,1.23,394.17,0.00%,0.44,31.47%,2.84%,2.08,339.13,16800,0.32,May 19 AMC,44.60%,1.45M,338.33,"Oct 20, 2014",Yes / Yes,23.64% 0.66%,"

","3,020,539",-0.24%,KEYS,2026-05-30,SP500_FUNDAMENTALS
Keycorp,Financial,Banks - Regional,USA,Large,S&P 500,13.07,1.63,0.40%,1.09B,-0.74%,23.13B,9.86,2.16,-4.08%,1.08B,-1.57%,-,0.57,0.43,87.58%,2.54%,2.84%,1.80B,2.08,19.99%,-1.70%,2.05,16.11%,11.14B,1.33,18.63%,1.03%,27.47M,3.34%,16.08,-,17.22%,9.97%,23.34 -8.63%,33.73%,-,13.90,-7.59% 3.70%,6.31%,15.47 37.92%,115.67%,0.83 (3.88%),-,11.57% 9.03%,-,1.34%,1.84%,-7.42%,0.82 (3.84%),-,1104.76%,21.97%,0.42,65.61%,"Jun 02, 2026",-,20.39%,16.19%,48.83,2.00,1.25% 2.07%,0.42,33.12%,-0.51%,1.03,23.97,53.89%,0.85,-1.18%,0.78%,1.47,21.34,17883,0.54,Apr 16 BMO,6.89%,13.40M,21.33,"Mar 17, 1980",Yes / Yes,6.41% 0.83%,"

","19,749,286",-0.05%,KEY,2026-05-30,SP500_FUNDAMENTALS
Kimco Realty Corp,Real Estate,REIT - Retail,USA,Large,S&P 500,27.80,0.87,2.71%,674.40M,0.12%,16.24B,28.36,0.85,-0.05%,656.08M,1.86%,24.85B,7.66,0.20,99.90%,4.26%,2.25%,584.12M,7.47,-0.65%,3.26%,5.78,16.44%,2.18B,1.56,4.23%,3.12%,27.95M,18.80%,15.40,95.75,3.70%,5.86%,24.62 -2.19%,12.79%,0.25,20.81,72.33% -18.36%,3.38%,19.76 21.86%,35.80%,1.05 (4.34%),18.33,7.63% 15.28%,40.41%,1.25%,1.43%,15.95%,1.02 (4.24%),11.42,13.27%,33.58%,0.36,-12.10%,"Jun 05, 2026",5.18,4.01%,26.85%,57.21,2.36,6.34% 13.34%,5.18,26.70%,1.73%,0.98,25.59,123.73%,0.83,3.94%,3.18%,1.50,24.17,710,0.75,Apr 30 BMO,9.80%,4.84M,24.08,"Nov 22, 1991",Yes / Yes,19.36% 1.86%,"

","7,277,149",-0.37%,KIM,2026-05-30,SP500_FUNDAMENTALS
Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,15.35,6.36,0.22%,331.90M,-1.14%,32.40B,12.87,7.58,0.02%,331.22M,1.56%,39.08B,4.93,2.02,92.27%,12.77%,-12.42%,2.12B,1.96,0.08%,4.42%,8.99,-7.93%,16.56B,18.04,0.64%,10.28%,42.30M,-3.26%,5.41,59.77,2.61%,118.81%,144.30 -32.37%,-32.15%,1.63,17.64,1.99% -2.45%,25.62%,92.42 5.60%,-28.39%,5.18 (5.31%),12.47,-6.58% -2.99%,35.93%,1.86%,2.30%,-25.29%,5.06 (5.18%),2.36,-13.40%,14.22%,2.28,-24.02%,"Jun 05, 2026",0.55,-16.17%,12.80%,48.31,2.42,2.79% 3.32%,0.77,17.32%,-0.17%,0.31,112.93,83.09%,3.94,-13.99%,-0.05%,1.83,100.14,36000,3.61,Apr 28 BMO,-9.65%,4.71M,97.60,"May 09, 1929",Yes / Yes,2.27% 1.90%,"

","8,633,190",-2.54%,KMB,2026-05-30,SP500_FUNDAMENTALS
Kinder Morgan Inc,Energy,Oil & Gas Midstream,USA,Large,S&P 500,20.97,1.48,12.78%,2.22B,-7.22%,69.15B,20.81,1.49,-0.02%,1.94B,-2.39%,102.28B,2.67,0.31,70.82%,2.23%,-6.58%,3.30B,3.97,11.53%,1.23%,3.48,17.19%,17.41B,2.21,2.99%,4.54%,43.29M,13.06%,14.08,384.15,7.79%,10.65%,34.81 -10.70%,11.32%,0.08,16.62,6.80% 96.40%,5.39%,25.60 21.41%,91.73%,1.19 (3.83%),13.72,-4.91% 7.93%,35.41%,2.03%,2.13%,69.47%,1.17 (3.78%),5.87,28.17%,28.58%,0.74,74.12%,"May 04, 2026",0.41,12.38%,18.94%,36.39,2.16,2.08% 2.38%,0.52,35.99%,-4.87%,0.55,35.74,85.19%,1.02,14.13%,-4.84%,1.68,31.91,11028,0.95,Apr 22 AMC,5.59%,12.44M,31.08,"Feb 11, 2011",Yes / Yes,21.24% 4.35%,"

","20,855,446",-2.60%,KMI,2026-05-30,SP500_FUNDAMENTALS
KKR & Co Inc,Financial,Asset Management,USA,Large,S&P 500,32.70,2.93,23.14%,889.41M,1.25%,86.14B,13.04,7.36,-8.46%,690.11M,-3.40%,174.36B,0.63,1.39,61.44%,2.31%,9.42%,2.80B,3.85,23.75%,-0.52%,2.68,-20.59%,22.38B,3.05,22.11%,0.76%,15.95M,-24.74%,31.43,4.42,20.60%,10.22%,153.87 -37.65%,-21.57%,21.70,10.08,- -7.04%,3.51%,82.67 16.05%,85.64%,0.79 (0.82%),31.46,71.97% 35.78%,44.90%,3.18%,3.47%,72.28%,0.75 (0.78%),7.79,27.22%,24.24%,3.32,609.62%,"May 15, 2026",5.41,35.81%,12.52%,46.73,1.41,6.17% 6.61%,5.41,270.29%,-1.98%,1.79,125.67,31.17%,1.80,68.70%,-0.97%,0.86,94.03,5043,1.77,May 05 BMO,-17.30%,5.96M,95.94,"Jul 15, 2010",Yes / Yes,10.10% 7.62%,"

","5,145,150",2.03%,KKR,2026-05-30,SP500_FUNDAMENTALS
KLA Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",54.33,35.37,0.14%,130.71M,4.32%,251.03B,38.24,50.25,-4.00%,130.44M,5.81%,252.22B,1.75,9.93,90.73%,2.59%,26.05%,4.67B,19.18,11.29%,-0.74%,3.43,67.70%,13.09B,43.08,35.68%,29.13%,3.38M,58.16%,44.61,50.63,21.86%,94.98%,2060.08 -6.72%,148.29%,37.95,62.56,11.48% 31.57%,39.17%,740.44 159.54%,316.69%,7.92 (0.41%),43.04,9.71% 15.93%,59.91%,4.23%,4.14%,506.43%,8.00 (0.42%),19.27,28.40%,41.77%,81.90,2532.84%,"May 18, 2026",2.06,13.43%,35.68%,57.95,1.94,17.13% 15.39%,2.98,11.64%,4.73%,1.50,1894.96,22.23%,1.05,11.52%,10.94%,1.16,1927.63,15200,1.05,Apr 29 AMC,42.45%,986.42K,1921.71,"Oct 08, 1980",Yes / Yes,2.51% 1.22%,"

","1,144,430",-0.31%,KLAC,2026-05-30,SP500_FUNDAMENTALS
Kraft Heinz Co,Consumer Defensive,Packaged Foods,USA,Large,"NDX, S&P 500",-,-4.86,0.40%,1.19B,2.00%,28.47B,11.52,2.08,-1.06%,1.18B,7.09%,45.47B,-,0.53,87.83%,7.16%,-2.44%,-5.76B,1.14,-20.72%,0.35%,5.56,-5.62%,24.99B,0.68,1.08%,-6.69%,84.56M,-0.99%,35.35,6.69,-5.67%,-12.61%,29.19 -17.75%,-11.14%,3.59,7.22,- -,-9.42%,21.03 14.14%,-37.38%,1.61 (6.69%),8.21,-1.98% -0.97%,33.45%,1.99%,2.72%,-44.92%,1.60 (6.66%),1.82,-319.68%,18.23%,0.60,-71.45%,"Jun 05, 2026",0.82,-1.75%,-23.05%,59.71,3.18,0.00% 0.00%,1.20,12.64%,2.53%,0.08,22.50,-,0.50,0.80%,5.65%,1.37,24.47,35000,0.46,May 06 BMO,-1.61%,15.22M,24.01,"Jul 06, 2015",Yes / Yes,15.81% 2.75%,"

","20,887,276",-1.88%,KHC,2026-05-30,SP500_FUNDAMENTALS
L3Harris Technologies Inc,Industrials,Aerospace & Defense,USA,Large,S&P 500,34.22,9.21,0.44%,186.60M,2.89%,58.72B,23.07,13.66,-2.52%,185.47M,-1.94%,69.48B,1.68,2.80,88.77%,1.37%,-13.54%,1.73B,2.61,8.34%,-0.67%,1.80,14.06%,22.48B,2.99,17.55%,4.19%,2.54M,7.36%,105.47,99.52,13.73%,8.93%,379.23 -16.89%,29.48%,3.17,22.68,15.81% 10.46%,6.00%,237.56 32.67%,76.31%,4.92 (1.56%),18.92,8.62% 3.74%,22.19%,1.77%,2.34%,44.54%,4.85 (1.54%),3.09,9.31%,10.98%,7.29,296.80%,"Jun 05, 2026",0.89,5.79%,7.71%,48.88,1.73,2.33% 7.14%,1.03,33.35%,2.42%,0.50,381.81,56.31%,0.58,11.93%,-4.62%,1.25,314.78,45000,0.47,Apr 30 BMO,0.54%,1.41M,315.18,"Jul 13, 1955",Yes / Yes,7.51% 6.05%,"

","1,758,054",0.13%,LHX,2026-05-30,SP500_FUNDAMENTALS
Kroger Co,Consumer Defensive,Grocery Stores,USA,Large,S&P 500,40.19,1.55,0.95%,615.00M,-7.34%,38.32B,11.06,5.62,0.00%,610.67M,-7.38%,58.44B,1.52,1.58,87.97%,4.21%,-8.92%,1.00B,0.26,8.04%,-0.23%,4.28,-6.05%,147.64B,6.45,7.25%,1.90%,25.72M,-0.53%,9.64,8.37,7.27%,14.09%,76.58 -18.84%,-7.17%,7.43,11.31,-20.44% -13.99%,3.56%,58.60 6.06%,31.37%,1.43 (2.31%),6.80,-0.14% 2.19%,21.04%,2.64%,2.48%,68.06%,1.40 (2.25%),0.40,-57.81%,3.16%,1.89,74.04%,"May 15, 2026",0.42,0.35%,0.68%,34.62,2.29,11.44% 14.37%,0.80,50.22%,-6.24%,0.43,76.24,88.93%,4.17,1.22%,-9.23%,2.10,63.66,403000,3.75,Jun 18 BMO,-7.17%,6.01M,62.15,"Jan 26, 1928",Yes / Yes,6.57% -0.67%,"

","12,645,375",-2.37%,KR,2026-05-30,SP500_FUNDAMENTALS
Labcorp Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,23.04,11.29,0.40%,82.30M,1.69%,21.32B,13.34,19.50,-7.17%,81.67M,1.14%,27.60B,1.51,4.79,98.61%,4.13%,-10.05%,941.50M,1.51,9.58%,-0.08%,5.47,-3.62%,14.14B,2.45,8.23%,5.13%,3.37M,3.66%,106.06,21.74,8.84%,11.05%,293.72 -11.46%,5.39%,11.96,15.41,-9.18% -8.01%,6.16%,241.81 7.55%,40.41%,2.95 (1.13%),12.22,5.55% -0.04%,26.81%,2.47%,2.42%,10.29%,2.88 (1.11%),1.95,30.39%,11.11%,6.29,136.48%,"May 29, 2026",1.54,7.34%,6.66%,51.24,1.52,10.06% -,1.73,32.75%,1.42%,0.90,311.19,27.54%,0.83,5.75%,-0.98%,1.51,262.75,71000,0.75,Apr 30 BMO,-3.09%,615.84K,260.06,"Jul 07, 1988",Yes / Yes,3.42% 0.82%,"

","929,993",-1.02%,LH,2026-05-30,SP500_FUNDAMENTALS
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",60.06,5.30,0.34%,1.25B,5.27%,397.91B,39.95,7.97,-6.97%,1.25B,27.91%,396.89B,1.23,1.66,84.56%,2.64%,36.04%,6.71B,18.35,37.16%,-0.82%,3.36,109.43%,21.68B,37.59,40.27%,32.92%,32.92M,85.87%,8.46,83.75,32.55%,66.76%,333.33 -4.55%,278.07%,3.80,66.26,8.24% 22.42%,46.86%,79.49 300.28%,406.45%,1.04 (0.33%),50.57,2.38% 12.92%,49.98%,3.96%,4.34%,389.62%,1.01 (0.32%),18.31,47.73%,34.26%,13.94,3734.88%,"Jun 17, 2026",1.77,26.53%,30.94%,66.07,1.54,15.31% 14.87%,2.54,40.55%,8.55%,1.86,319.07,22.15%,0.35,23.76%,20.66%,1.10,318.00,19000,0.35,Apr 22 AMC,64.97%,9.81M,318.18,"May 04, 1984",Yes / Yes,7.78% 1.58%,"

","10,796,408",0.06%,LRCX,2026-05-30,SP500_FUNDAMENTALS
Las Vegas Sands Corp,Consumer Cyclical,Resorts & Casinos,USA,Large,S&P 500,18.72,2.70,58.62%,663.00M,2.26%,33.51B,14.05,3.60,-0.79%,274.17M,-5.86%,46.31B,1.54,0.79,41.71%,4.92%,-10.84%,1.84B,2.44,10.27%,-0.09%,3.21,-25.23%,13.74B,27.99,8.45%,8.68%,13.48M,-22.31%,1.81,10.06,9.15%,94.53%,70.45 -28.22%,22.68%,5.03,15.18,- -,12.20%,40.03 26.31%,-10.26%,1.12 (2.22%),9.40,46.86% 34.66%,38.37%,2.45%,2.64%,-12.43%,1.10 (2.18%),3.37,50.79%,24.64%,1.47,9.48%,"May 05, 2026",0.91,22.67%,13.41%,42.54,1.61,- 4.83%,0.92,71.16%,-1.42%,0.81,70.04,42.59%,13.13,25.26%,-4.93%,1.05,51.11,41500,11.60,Apr 22 AMC,-11.43%,4.20M,50.57,"Dec 15, 2004",Yes / Yes,20.31% 6.64%,"

","4,396,886",-1.06%,LVS,2026-05-30,SP500_FUNDAMENTALS
Leidos Holdings Inc,Technology,Information Technology Services,USA,Large,S&P 500,11.69,10.93,0.85%,125.78M,3.87%,16.08B,9.68,13.20,-0.88%,124.72M,-12.41%,22.53B,1.42,2.89,79.07%,3.56%,-27.01%,1.41B,0.93,2.90%,0.97%,3.83,-33.26%,17.33B,3.21,6.95%,9.89%,4.44M,-29.16%,39.85,29.88,6.81%,30.49%,205.77 -37.89%,-13.36%,4.28,8.65,30.92% 20.63%,12.14%,121.20 5.45%,59.15%,1.66 (1.30%),9.37,6.06% 6.91%,17.91%,3.71%,3.78%,24.38%,1.66 (1.30%),1.30,10.44%,12.18%,4.59,247.50%,"Jun 15, 2026",1.29,2.34%,8.15%,38.12,2.05,4.22% 3.69%,1.40,-7.52%,-1.82%,0.52,183.50,14.63%,1.39,3.65%,-12.02%,2.25,131.59,47000,1.32,May 05 BMO,-27.18%,1.16M,127.80,"Oct 13, 2006",Yes / Yes,8.00% 2.84%,"

","2,600,521",-2.88%,LDOS,2026-05-30,SP500_FUNDAMENTALS
Lennox International Inc,Industrials,Building Products & Equipment,USA,Large,S&P 500,22.61,22.21,9.63%,34.81M,4.51%,17.48B,18.86,26.62,-0.06%,31.45M,-2.99%,19.38B,2.39,7.59,78.29%,7.38%,-11.89%,783.10M,3.32,4.88%,0.72%,5.10,3.72%,5.26B,14.40,9.61%,20.21%,2.32M,3.41%,34.87,348.11,7.89%,75.79%,689.44 -27.16%,-11.82%,1.44,26.45,17.91% 19.78%,28.94%,434.06 15.69%,79.00%,5.20 (1.03%),16.82,3.26% 7.41%,32.94%,3.71%,3.21%,43.50%,5.20 (1.04%),3.69,-1.09%,19.71%,18.41,266.86%,"Jun 30, 2026",0.64,-2.03%,14.89%,50.39,2.48,7.19% 10.39%,1.57,-0.63%,-1.07%,1.19,570.57,22.19%,1.61,5.83%,2.01%,1.32,497.02,12900,1.23,Apr 29 BMO,-2.44%,454.81K,502.16,"Jul 29, 1999",Yes / Yes,5.02% 5.96%,"

","602,489",1.03%,LII,2026-05-30,SP500_FUNDAMENTALS
Lennar Corp,Consumer Cyclical,Residential Construction,USA,Large,S&P 500,12.90,6.96,14.21%,215.24M,1.07%,22.06B,12.04,7.46,0.00%,211.29M,1.21%,24.16B,2.76,1.25,85.14%,7.43%,-21.49%,1.77B,0.67,-23.23%,-1.44%,5.26,-31.51%,33.11B,1.01,21.74%,5.19%,15.70M,-12.67%,88.83,9.32,4.36%,7.94%,144.24 -37.75%,-15.36%,9.63,84.57,-20.22% 0.35%,6.87%,81.18 10.59%,-13.05%,2.00 (2.23%),10.67,0.42% 8.73%,16.72%,2.55%,3.10%,-5.64%,2.00 (2.23%),0.73,-49.33%,6.43%,2.92,107.81%,"Apr 22, 2026",1.02,-7.52%,5.35%,52.91,3.59,10.06% 26.39%,4.44,-52.59%,3.03%,1.41,89.00,25.05%,0.20,-13.34%,0.75%,1.06,89.75,12532,0.18,Jun 11 AMC,-20.05%,2.98M,89.78,"Jun 23, 1971",Yes / Yes,-2.39% -3.17%,"

","3,151,889",0.03%,LEN,2026-05-30,SP500_FUNDAMENTALS
Lilly(Eli) & Co,Healthcare,Drug Manufacturers - General,USA,Mega,S&P 500,39.78,27.78,10.04%,943.50M,6.08%,1040.62B,24.80,44.56,-0.33%,847.20M,29.82%,1078.71B,0.87,8.81,75.07%,1.00%,5.04%,25.27B,14.40,51.04%,0.45%,2.74,-0.45%,72.25B,33.42,21.85%,24.54%,8.43M,2.82%,33.07,197.01,28.47%,107.64%,1149.10 -3.84%,52.93%,5.61,88.02,49.25% 27.59%,35.82%,623.78 77.15%,159.52%,7.13 (0.65%),29.79,31.69% 21.58%,82.83%,3.13%,3.10%,453.22%,6.46 (0.58%),14.93,130.02%,47.30%,32.95,1373.53%,"May 15, 2026",1.10,47.44%,34.98%,69.37,1.52,15.24% 15.18%,1.50,169.45%,8.71%,0.53,1254.96,26.14%,1.39,55.55%,15.77%,1.49,1126.80,50000,1.26,Apr 30 BMO,17.87%,3.08M,1105.00,"Jul 09, 1970",Yes / Yes,22.64% 11.11%,"

","4,593,139",-1.93%,LLY,2026-05-30,SP500_FUNDAMENTALS
Linde Plc,Basic Materials,Specialty Chemicals,United Kingdom,Mega,"NDX, S&P 500",33.03,15.07,0.53%,462.60M,-3.27%,230.23B,25.39,19.60,-0.97%,460.17M,-1.39%,254.12B,2.69,4.48,85.59%,1.54%,-2.04%,7.08B,6.64,8.77%,1.23%,3.11,22.03%,34.66B,5.97,9.50%,8.38%,7.07M,16.72%,83.37,58.15,9.43%,18.49%,521.28 -4.53%,7.24%,8.56,45.18,21.09% 25.41%,12.12%,387.78 28.34%,39.72%,6.46 (1.30%),19.23,0.62% 4.52%,37.79%,1.49%,1.96%,65.57%,6.10 (1.23%),7.33,9.22%,27.15%,9.29,-,"Jun 04, 2026",0.69,4.96%,20.44%,44.36,1.68,8.63% 9.28%,0.83,13.36%,-1.53%,0.73,542.83,41.07%,0.68,8.25%,-0.65%,1.96,501.98,65177,0.51,May 01 BMO,6.96%,2.27M,497.69,"Oct 31, 2018",Yes / Yes,1.40% 2.13%,"

","4,460,444",-0.85%,LIN,2026-05-30,SP500_FUNDAMENTALS
Live Nation Entertainment Inc,Communication Services,Entertainment,USA,Large,S&P 500,-,-1.76,32.76%,232.69M,1.46%,39.19B,67.25,2.50,-0.21%,156.47M,9.98%,42.26B,-,0.69,85.20%,13.77%,3.87%,-410.32M,1.53,29.15%,2.37%,7.43,29.99%,25.61B,-,1572.78%,-1.71%,21.54M,18.18%,-0.60,4.31,-,-24.68%,175.25 -3.90%,23.69%,39.07,32.31,- 50.70%,-4.75%,125.34 34.36%,105.00%,-,18.85,14.74% 68.39%,23.30%,2.25%,2.94%,86.89%,-,1.65,-158.14%,5.83%,4.79,597.06%,-,0.88,12.64%,-1.60%,59.71,1.57,- -,0.88,-471.75%,2.04%,1.12,186.30,-,-,12.15%,5.57%,1.23,167.03,17700,-,May 05 AMC,9.80%,2.90M,168.41,"Dec 14, 2005",Yes / Yes,-427.22% 6.21%,"

","3,556,706",0.83%,LYV,2026-05-30,SP500_FUNDAMENTALS
Loews Corp,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,13.15,7.87,18.76%,205.77M,-5.16%,21.31B,-,-,-0.92%,167.16M,-6.89%,-,-,-,61.21%,2.58%,-5.88%,1.63B,1.15,-,1.68%,6.10,-4.08%,18.52B,1.14,-,1.94%,4.32M,-1.67%,90.90,-,-,9.10%,114.90 -9.88%,16.73%,-,7.66,33.13% -,5.91%,86.77 19.34%,81.32%,-,-,9.53% 5.99%,-,1.77%,2.06%,77.37%,0.25 (0.24%),-,29.30%,13.85%,2.12,154.74%,"May 27, 2026",-,4.17%,8.83%,36.60,3.00,0.00% 0.00%,0.68,-6.13%,-2.66%,0.53,82.00,3.14%,0.48,1.36%,-4.08%,3.58,104.82,13100,0.48,May 04 BMO,-0.80%,707.96K,103.55,"Mar 13, 1959",Yes / Yes,- -,"

","2,531,925",-1.21%,L,2026-05-30,SP500_FUNDAMENTALS
Lockheed Martin Corp,Industrials,Aerospace & Defense,USA,Large,S&P 500,25.69,20.65,0.10%,230.56M,1.47%,122.30B,16.56,32.03,-0.00%,230.34M,4.05%,141.11B,1.00,7.20,75.51%,1.11%,-19.39%,4.79B,1.63,39.29%,0.85%,1.67,17.25%,75.11B,16.29,7.02%,8.27%,2.55M,9.67%,32.56,64.57,16.60%,67.64%,692.00 -23.35%,11.98%,8.21,21.60,-0.27% -2.43%,17.11%,410.11 29.34%,18.29%,13.94 (2.63%),15.57,4.38% 2.79%,10.70%,1.74%,2.01%,38.79%,13.50 (2.55%),1.88,-10.76%,9.82%,11.66,120.94%,"Jun 01, 2026",0.94,4.59%,6.38%,45.91,2.48,5.40% 6.38%,1.14,-11.50%,1.74%,0.11,626.79,62.13%,2.76,0.32%,-5.98%,1.47,537.21,123000,2.74,Apr 23 BMO,-0.47%,1.52M,530.45,"Oct 11, 1961",Yes / Yes,-4.42% -1.10%,"

","2,243,176",-1.26%,LMT,2026-05-30,SP500_FUNDAMENTALS
Lululemon Athletica Inc,Consumer Cyclical,Apparel Retail,Canada,Large,S&P 500,9.86,13.30,13.43%,111.38M,3.49%,15.68B,9.93,13.22,-0.05%,99.07M,-5.05%,15.67B,3.68,1.68,76.96%,6.40%,-29.16%,1.58B,1.41,-7.32%,-2.47%,2.08,-26.10%,11.10B,3.08,7.53%,19.67%,6.34M,-36.88%,42.59,8.68,2.70%,34.01%,340.25 -61.45%,-58.63%,15.12,17.02,25.70% 24.13%,24.44%,116.62 12.48%,-61.45%,-,5.74,11.03% 20.33%,56.54%,3.21%,3.20%,-59.40%,-,1.41,-8.97%,20.12%,4.91,102.78%,-,1.36,4.86%,14.22%,46.13,2.85,- -,2.26,-17.07%,3.21%,0.88,171.32,0.00%,0.36,0.81%,-9.25%,1.12,131.33,39000,0.30,Jun 04 AMC,-24.21%,3.05M,131.18,"Jul 27, 2007",Yes / Yes,4.66% 1.80%,"

","3,420,829",-0.11%,LULU,2026-05-30,SP500_FUNDAMENTALS
Lowe's Cos. Inc,Consumer Cyclical,Home Improvement Retail,USA,Large,S&P 500,18.13,11.82,0.13%,561.00M,-1.40%,120.19B,15.97,13.43,-3.75%,559.34M,-8.20%,161.49B,2.57,4.26,80.22%,1.79%,-18.98%,6.62B,1.36,1.55%,0.30%,3.68,-9.97%,88.43B,-,7.57%,13.20%,9.99M,-11.11%,-16.52,96.62,6.22%,-,293.06 -26.85%,-4.70%,2.22,15.78,5.24% 8.87%,21.08%,208.00 3.06%,3.80%,4.93 (2.30%),12.87,-3.85% -0.75%,30.96%,2.30%,2.54%,10.02%,4.80 (2.24%),1.83,-2.12%,11.55%,6.25,166.78%,"Apr 22, 2026",0.18,6.24%,7.49%,37.16,1.86,6.34% 15.61%,1.09,-0.79%,-3.44%,0.86,264.63,40.08%,-,10.26%,-7.87%,1.33,217.92,276000,-,May 20 BMO,-13.73%,2.72M,214.36,"Dec 19, 1979",Yes / Yes,1.91% 0.44%,"

","3,617,052",-1.63%,LOW,2026-05-30,SP500_FUNDAMENTALS
Lumentum Holdings Inc,Technology,Communication Equipment,USA,Large,"NDX, S&P 500",158.68,5.39,2.67%,77.80M,-11.36%,66.52B,46.18,18.51,-4.66%,75.72M,-0.39%,66.66B,0.33,2.95,102.82%,12.09%,21.98%,438.20M,26.73,299.28%,-1.87%,1.41,193.53%,2.49B,20.62,125.08%,8.00%,9.15M,131.95%,41.47,20.97,141.65%,22.83%,1085.68 -21.25%,1033.75%,40.78,583.47,-48.22% -26.60%,14.49%,71.04 1103.49%,1494.18%,-,131.27,-1.33% -0.40%,35.36%,6.76%,8.43%,950.71%,-,26.79,196.38%,10.18%,76.36,3401.06%,-,0.97,68.98%,17.61%,45.31,1.52,- -,1.14,332.76%,-9.01%,1.48,1127.09,0.00%,1.11,90.12%,-1.22%,0.98,860.62,10562,0.02,May 05 AMC,86.69%,6.49M,854.96,"Jul 23, 2015",Yes / Yes,4.33% -0.22%,"

","6,332,593",-0.66%,LITE,2026-05-30,SP500_FUNDAMENTALS
