Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,Large,"NDX, S&P 500",18.31,6.76,0.32%,543.97M,-5.93%,67.35B,18.08,6.85,-0.60%,542.35M,-9.71%,119.75B,2.19,1.51,82.59%,5.28%,-7.13%,3.65B,3.01,6.36%,0.11%,7.56,0.87%,22.38B,2.12,7.82%,3.29%,28.62M,7.35%,58.47,122.69,8.24%,12.36%,139.44 -11.22%,19.62%,1.01,-,14.02% 8.53%,4.61%,100.72 22.91%,50.93%,3.86 (3.12%),13.44,4.09% 7.88%,31.77%,1.57%,1.77%,45.46%,3.78 (3.05%),5.35,31.12%,24.39%,2.45,90.77%,"May 08, 2026",0.39,9.38%,16.33%,34.51,2.04,5.67% 5.66%,0.53,6.75%,-4.63%,0.52,144.70,56.15%,1.63,6.72%,-5.99%,0.86,126.67,17581,1.49,May 05 BMO,1.58%,3.79M,123.79,"Sep 01, 1949",Yes / Yes,4.61% 5.32%,"

","3,273,087",-2.27%,AEP,2026-06-02,SP500_FUNDAMENTALS
American Express Co,Financial,Credit Services,USA,Mega,"DJIA, S&P 500",19.56,16.03,0.12%,682.00M,0.56%,213.94B,15.57,20.14,-11.38%,681.51M,-2.94%,220.62B,1.08,4.40,86.84%,1.81%,1.99%,11.09B,2.60,15.06%,-1.99%,3.60,-13.86%,82.42B,6.29,13.83%,3.77%,12.31M,-15.25%,49.85,3.98,14.41%,34.19%,387.49 -19.08%,6.63%,78.78,14.82,16.04% 32.49%,12.02%,286.15 9.57%,92.69%,3.80 (1.21%),9.09,13.11% 16.08%,60.19%,2.00%,1.75%,91.46%,3.41 (1.09%),2.68,12.00%,20.76%,6.57,375.71%,"Apr 02, 2026",3.29,9.41%,13.45%,48.78,2.23,16.40% 13.78%,3.29,17.81%,-0.08%,1.06,364.74,21.33%,1.78,10.23%,-0.05%,0.76,316.47,76800,1.73,Apr 23 BMO,-6.99%,3.42M,313.54,"Apr 04, 1972",Yes / Yes,6.89% 1.60%,"

","2,621,844",-0.93%,AXP,2026-06-02,SP500_FUNDAMENTALS
American International Group Inc,Financial,Insurance - Diversified,USA,Large,S&P 500,12.97,5.66,0.28%,532.90M,-4.67%,38.94B,8.23,8.93,0.00%,528.71M,-1.80%,-,0.77,1.94,96.78%,1.60%,-9.46%,3.16B,1.46,13.78%,-3.63%,2.02,-3.41%,26.64B,0.97,10.64%,2.57%,8.46M,-14.14%,75.82,-,10.63%,7.73%,87.46 -16.02%,-13.22%,-,11.05,-25.15% -,6.38%,71.25 3.09%,36.68%,1.96 (2.67%),-,-21.53% -9.35%,-,2.10%,2.18%,37.16%,1.80 (2.45%),-,26.43%,17.71%,1.68,27.21%,"Jun 15, 2026",-,-2.31%,11.86%,37.21,2.31,10.99% 6.45%,0.83,20.82%,-4.03%,0.54,88.25,32.24%,0.23,-1.96%,-3.62%,0.60,74.23,22100,0.23,Apr 30 AMC,-6.00%,4.18M,73.45,"Apr 03, 1972",Yes / Yes,11.83% -3.26%,"

","2,518,194",-1.05%,AIG,2026-06-02,SP500_FUNDAMENTALS
American Tower Corp,Real Estate,REIT - Specialty,USA,Large,S&P 500,30.27,6.19,0.18%,465.99M,2.00%,87.37B,27.59,6.80,-11.83%,465.07M,2.64%,137.39B,2.30,1.55,96.16%,1.93%,-1.40%,2.90B,8.08,21.47%,-0.52%,2.89,3.47%,10.82B,24.81,3.62%,4.63%,8.99M,6.81%,7.56,50.27,12.02%,82.19%,234.33 -19.97%,-12.63%,3.73,23.17,12.24% 7.32%,6.92%,165.08 13.60%,0.28%,7.17 (3.83%),19.53,-0.21% 5.77%,54.86%,2.03%,2.32%,-27.47%,6.89 (3.67%),12.70,58.77%,45.93%,4.26,77.80%,"Jun 12, 2026",0.30,2.72%,26.81%,63.60,1.56,5.08% 8.46%,0.30,76.50%,3.90%,0.89,216.14,126.01%,12.81,6.82%,5.43%,0.80,186.96,4866,10.89,Apr 28 BMO,2.16%,3.10M,187.53,"Feb 27, 1998",Yes / Yes,15.17% 3.12%,"

","2,479,298",0.30%,AMT,2026-06-02,SP500_FUNDAMENTALS
American Water Works Co Inc,Utilities,Utilities - Regulated Water,USA,Large,S&P 500,21.43,5.65,0.21%,195.28M,-3.25%,23.65B,18.39,6.59,0.00%,194.87M,-5.68%,39.15B,2.34,1.56,100.33%,5.69%,-10.57%,1.10B,4.54,6.96%,2.73%,5.84,-6.72%,5.21B,2.14,8.23%,3.22%,11.08M,-7.18%,56.52,117.10,7.87%,10.22%,147.87 -18.08%,-15.28%,1.03,-,8.14% 7.90%,4.62%,121.28 -0.12%,-15.63%,3.52 (2.91%),13.89,10.67% 6.36%,43.25%,1.96%,1.96%,-21.48%,3.38 (2.79%),7.52,2.89%,36.58%,2.70,60.99%,"May 12, 2026",0.34,8.10%,21.17%,34.42,2.75,8.10% 8.51%,0.37,-4.39%,-2.94%,0.61,136.40,58.10%,1.42,5.69%,-7.15%,0.90,123.27,7000,1.16,Apr 29 AMC,-9.20%,1.90M,121.13,"Apr 23, 2008",Yes / Yes,-8.10% 3.13%,"

","1,746,914",-1.74%,AWK,2026-06-02,SP500_FUNDAMENTALS
Ameriprise Financial Inc,Financial,Asset Management,USA,Large,S&P 500,11.12,40.20,0.18%,90.08M,-1.14%,40.20B,9.37,47.74,-31.07%,89.74M,-5.82%,37.54B,0.85,10.63,90.50%,4.10%,-5.93%,3.90B,2.08,12.73%,-0.82%,5.45,-1.39%,19.30B,6.48,7.78%,2.14%,3.68M,-8.81%,68.96,4.75,11.02%,66.94%,550.18 -18.73%,-12.19%,94.21,5.46,9.42% 24.35%,32.94%,422.37 5.87%,47.22%,6.75 (1.51%),7.20,9.68% 9.47%,52.38%,2.43%,2.36%,70.49%,6.50 (1.45%),1.95,36.14%,27.40%,11.25,336.88%,"May 04, 2026",8.71,6.43%,20.18%,41.61,2.33,8.77% 8.96%,8.71,66.08%,-2.95%,1.17,541.90,17.31%,0.94,8.92%,-2.07%,1.06,445.71,13600,0.90,Apr 23 AMC,-6.44%,674.07K,447.15,"Sep 15, 2005",Yes / Yes,10.27% 3.60%,"

","745,304",0.32%,AMP,2026-06-02,SP500_FUNDAMENTALS
Ametek Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,33.74,6.62,0.42%,229.20M,-0.52%,51.19B,25.35,8.81,-4.90%,228.24M,-5.15%,53.17B,2.97,1.99,91.03%,1.65%,-7.50%,1.53B,6.74,9.58%,-0.48%,2.85,13.80%,7.60B,4.69,8.22%,9.80%,3.77M,8.79%,47.64,106.38,8.54%,14.63%,243.18 -8.15%,24.96%,2.10,30.06,8.52% 11.14%,12.52%,174.43 28.05%,52.00%,1.35 (0.60%),21.98,6.36% 10.27%,40.64%,2.01%,1.96%,64.51%,1.27 (0.57%),7.00,8.37%,26.29%,5.03,366.30%,"Jun 15, 2026",0.72,9.52%,20.11%,43.42,1.74,12.11% 11.49%,1.14,14.38%,-2.42%,1.01,262.29,19.37%,0.22,11.34%,-1.50%,0.88,225.85,22500,0.12,Apr 30 BMO,6.86%,1.32M,223.36,"Aug 01, 1997",Yes / Yes,3.59% 0.73%,"

","1,186,259",-1.10%,AME,2026-06-02,SP500_FUNDAMENTALS
AMGEN Inc,Healthcare,Drug Manufacturers - General,USA,Large,"DJIA, NDX, S&P 500",22.89,14.38,0.23%,539.70M,-3.00%,177.63B,14.04,23.45,-4.39%,538.48M,-4.94%,222.92B,3.77,5.59,82.11%,2.28%,-14.67%,7.80B,4.76,2.51%,-1.20%,4.71,-4.48%,37.30B,19.33,4.74%,8.58%,12.29M,0.56%,17.03,14.76,3.72%,101.32%,391.29 -15.89%,14.21%,22.30,20.66,5.51% 2.93%,12.77%,267.83 22.89%,53.61%,10.20 (3.10%),13.32,12.09% 7.79%,71.51%,1.71%,2.07%,40.91%,9.80 (2.98%),5.98,31.14%,31.75%,7.33,108.24%,"May 15, 2026",1.01,9.94%,20.91%,41.89,2.39,7.05% 8.27%,1.26,4.57%,-0.98%,0.42,352.32,66.92%,6.24,6.93%,-3.61%,0.81,336.79,31500,5.65,Apr 30 AMC,0.21%,2.61M,329.13,"Jun 17, 1983",Yes / Yes,8.04% 0.50%,"

","2,118,965",-2.27%,AMGN,2026-06-02,SP500_FUNDAMENTALS
Amphenol Corp,Technology,Electronic Components,USA,Large,S&P 500,42.05,3.48,0.49%,1.23B,10.81%,180.03B,26.29,5.57,-15.33%,1.22B,-0.63%,194.31B,1.12,1.15,97.31%,1.30%,8.27%,4.47B,6.95,42.16%,0.95%,1.61,5.49%,25.90B,12.87,17.25%,13.73%,15.96M,8.29%,11.37,39.28,23.51%,36.79%,167.04 -12.39%,62.73%,3.73,38.87,29.71% 27.85%,14.59%,88.15 66.01%,286.02%,1.00 (0.68%),23.83,22.31% 21.85%,37.86%,4.26%,4.14%,333.02%,0.83 (0.57%),7.50,68.63%,26.96%,5.94,895.34%,"Jun 23, 2026",1.26,54.40%,17.24%,60.48,1.40,21.75% 23.27%,1.71,24.15%,10.30%,1.28,185.20,22.29%,1.34,58.39%,7.47%,0.87,148.76,170000,1.19,Apr 29 BMO,9.38%,9.94M,146.34,"Nov 08, 1991",Yes / Yes,12.60% 7.63%,"

","8,717,951",-1.63%,APH,2026-06-02,SP500_FUNDAMENTALS
Analog Devices Inc,Technology,Semiconductors,USA,Large,"NDX, S&P 500",59.84,6.73,0.28%,487.09M,1.42%,196.15B,27.21,14.80,-11.69%,485.74M,0.11%,201.39B,0.92,3.30,90.09%,1.95%,14.27%,3.31B,15.40,57.54%,-1.34%,2.44,56.13%,12.74B,5.81,20.57%,6.95%,9.49M,48.48%,69.27,57.03,29.65%,9.64%,435.72 -7.58%,88.19%,7.06,42.97,-4.58% 6.82%,8.09%,210.80 91.03%,123.21%,4.25 (1.05%),32.67,-2.84% 14.49%,58.62%,4.01%,3.20%,146.01%,4.18 (1.04%),15.81,83.33%,32.97%,15.35,586.60%,"Jun 02, 2026",1.34,29.75%,26.01%,50.79,1.53,9.41% 10.14%,1.75,109.73%,-2.33%,1.18,457.90,85.22%,0.26,37.25%,7.25%,1.11,413.85,24500,0.21,May 20 BMO,34.50%,3.89M,402.69,"Apr 03, 1979",Yes / Yes,7.03% 3.14%,"

","4,335,114",-2.70%,ADI,2026-06-02,SP500_FUNDAMENTALS
Apollo Global Management Inc,Financial,Asset Management,USA,Large,S&P 500,84.32,1.52,27.99%,576.51M,-0.23%,73.92B,12.01,10.67,-0.04%,412.24M,-0.39%,85.22B,0.88,2.20,70.56%,7.42%,20.45%,939.00M,2.33,6.41%,1.32%,6.51,-1.57%,31.69B,3.98,19.68%,0.24%,30.57M,-11.43%,32.18,3.09,13.68%,5.46%,157.28 -18.48%,-1.89%,41.47,8.77,- 65.65%,3.08%,99.56 28.79%,88.56%,2.22 (1.73%),11.38,40.23% 68.23%,58.49%,2.75%,3.03%,126.42%,2.09 (1.63%),2.69,-71.87%,18.84%,4.01,675.68%,"May 19, 2026",0.09,26.77%,2.96%,50.38,1.67,7.54% -2.94%,0.09,-584.04%,-1.99%,1.49,152.06,35.99%,0.71,-13.40%,5.12%,0.64,128.71,4130,0.69,May 06 BMO,-0.61%,4.69M,128.22,"Mar 30, 2011",Yes / Yes,2.91% -2.51%,"

","3,087,768",-0.38%,APO,2026-06-02,SP500_FUNDAMENTALS
Aon Plc,Financial,Insurance Brokers,Ireland,Large,S&P 500,17.58,18.22,1.02%,213.60M,-1.35%,68.43B,14.97,21.41,-0.24%,211.40M,2.81%,82.64B,1.27,3.82,90.42%,1.35%,-5.15%,3.94B,3.89,12.20%,1.48%,2.02,-9.13%,17.57B,6.96,11.79%,7.75%,2.86M,-9.20%,46.04,48.33,11.75%,46.82%,381.00 -15.90%,-13.89%,6.63,19.57,11.91% 15.04%,16.42%,304.59 5.19%,2.69%,3.14 (0.98%),13.88,11.47% 9.34%,89.58%,2.12%,2.42%,26.52%,3.06 (0.95%),4.70,55.21%,28.64%,7.54,193.04%,"May 01, 2026",1.07,7.51%,22.43%,50.85,2.00,9.94% 10.33%,1.07,27.05%,0.93%,0.71,386.72,17.10%,1.57,6.00%,-0.29%,1.01,316.06,60000,1.44,May 01 BMO,-5.95%,1.41M,320.41,"Jun 02, 1980",Yes / Yes,1.73% 1.22%,"

","1,431,579",1.38%,AON,2026-06-02,SP500_FUNDAMENTALS
APA Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,8.80,4.29,0.49%,353.44M,-2.71%,13.34B,8.95,4.22,-1.86%,351.74M,-7.32%,18.53B,1.23,2.13,99.31%,7.31%,19.12%,1.53B,1.55,68.06%,0.96%,3.09,53.02%,8.61B,2.07,-33.39%,8.37%,25.71M,54.33%,18.27,45.54,7.28%,25.78%,45.66 -17.32%,121.93%,0.83,9.01,-28.73% -,14.28%,16.88 123.64%,17.82%,1.02 (2.69%),3.41,-6.96% 15.00%,41.44%,3.23%,3.82%,63.70%,1.00 (2.65%),2.15,54.99%,34.71%,1.65,-32.79%,"Jul 22, 2026",0.78,-17.38%,17.80%,48.80,2.84,10.06% 58.49%,0.92,32.16%,-1.02%,0.33,43.89,25.04%,0.70,-11.72%,-3.46%,0.59,36.43,1791,0.66,May 06 AMC,30.94%,8.33M,37.75,"Aug 02, 1963",Yes / Yes,24.01% 3.80%,"

","4,974,033",3.62%,APA,2026-06-02,SP500_FUNDAMENTALS
Apple Inc,Technology,Consumer Electronics,USA,Mega,"DJIA, NDX, S&P 500",37.05,8.27,0.12%,14.69B,-0.81%,4498.88B,31.85,9.62,-2.21%,14.67B,12.88%,4515.09B,2.55,1.88,66.04%,0.95%,15.71%,122.58B,9.97,17.26%,0.00%,3.13,10.36%,451.44B,42.19,9.96%,34.91%,138.78M,12.67%,7.26,65.67,12.49%,141.47%,315.00 -2.76%,52.51%,4.66,34.83,6.89% 17.91%,67.76%,195.07 57.03%,70.09%,1.08 (0.35%),28.22,1.81% 8.71%,47.86%,1.54%,1.88%,146.47%,1.05 (0.34%),10.00,28.91%,32.64%,5.67,1144.40%,"May 11, 2026",1.02,12.76%,27.15%,67.01,1.98,4.26% 4.98%,1.07,22.04%,2.50%,1.09,316.07,13.66%,0.80,16.60%,10.81%,1.08,312.06,166000,0.70,Apr 30 AMC,16.20%,44.33M,306.31,"Dec 12, 1980",Yes / Yes,3.30% 1.58%,"

","48,840,560",-1.84%,AAPL,2026-06-02,SP500_FUNDAMENTALS
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",43.05,10.64,0.44%,793.96M,6.02%,363.77B,28.22,16.24,-0.40%,790.49M,16.14%,362.80B,1.01,3.36,81.98%,2.32%,23.10%,8.51B,12.53,29.33%,-1.45%,2.73,83.29%,29.02B,15.21,33.29%,23.02%,18.31M,78.28%,30.11,44.14,28.05%,39.69%,462.40 -0.91%,192.29%,10.38,68.08,5.19% 17.18%,28.49%,153.47 198.54%,239.81%,1.84 (0.40%),39.29,3.37% 10.52%,48.96%,4.54%,4.12%,231.50%,1.91 (0.42%),12.50,29.52%,30.13%,18.71,1779.29%,"May 21, 2026",1.80,3.35%,29.31%,64.28,1.48,20.39% 15.39%,2.51,33.44%,6.14%,1.67,519.82,20.55%,0.30,11.41%,14.75%,0.90,450.06,36500,0.25,May 14 AMC,55.90%,6.72M,458.17,"Nov 01, 1982",Yes / Yes,6.73% 2.95%,"

","6,611,762",1.80%,AMAT,2026-06-02,SP500_FUNDAMENTALS
Applovin Corp,Communication Services,Advertising Agencies,USA,Mega,"NDX, S&P 500",54.14,11.34,23.57%,306.09M,27.41%,206.17B,28.65,21.42,-0.61%,256.77M,37.49%,206.92B,0.69,3.75,65.20%,4.66%,41.74%,3.86B,33.45,64.87%,-8.86%,2.50,4.66%,6.16B,87.32,33.25%,58.37%,11.97M,-8.92%,7.03,74.73,41.74%,266.42%,745.61 -17.69%,56.16%,8.21,46.53,- -,65.61%,320.00 91.78%,2371.61%,-,42.01,21.89% 30.45%,87.47%,8.44%,6.96%,791.23%,-,33.57,101.03%,77.50%,34.34,-,-,3.24,20.04%,62.56%,73.90,1.38,- -,3.24,113.00%,21.21%,2.46,659.90,0.00%,1.49,24.15%,33.01%,0.90,613.09,898,1.49,May 06 AMC,14.24%,4.78M,613.70,"Apr 15, 2021",Yes / Yes,3.37% 3.87%,"

","4,302,564",0.10%,APP,2026-06-02,SP500_FUNDAMENTALS
Aptiv Plc,Consumer Cyclical,Auto Parts,Switzerland,Large,S&P 500,40.56,1.69,1.32%,212.35M,19.60%,14.52B,10.09,6.80,-0.80%,208.82M,13.84%,21.52B,1.84,1.46,98.21%,4.13%,11.74%,365.00M,0.70,-6.06%,-1.56%,2.61,5.40%,20.66B,1.58,9.31%,1.51%,8.63M,6.43%,43.48,4.57,5.49%,4.01%,75.33 -8.94%,21.21%,15.01,13.31,-27.46% -35.19%,1.93%,51.68 32.74%,-10.23%,-,7.27,5.26% 9.32%,17.11%,4.04%,4.25%,-47.72%,-,1.04,-71.83%,9.49%,2.47,44.18%,"Feb 04, 2020",1.57,5.20%,1.77%,71.39,1.17,- -,2.11,1949.37%,18.59%,1.45,77.24,0.00%,1.07,5.41%,16.49%,1.52,67.94,140000,1.04,May 05 BMO,4.92%,3.31M,68.60,"Nov 17, 2011",Yes / Yes,5.79% 1.06%,"

","5,021,874",0.97%,APTV,2026-06-02,SP500_FUNDAMENTALS
Arch Capital Group Ltd,Financial,Insurance - Diversified,Bermuda,Large,S&P 500,6.81,13.03,2.66%,352.90M,-7.85%,31.00B,8.93,9.93,-3.08%,340.10M,-6.06%,-,3.26,2.40,93.25%,2.38%,-12.19%,4.83B,1.62,-5.92%,-1.96%,3.74,-6.00%,19.17B,1.34,6.98%,7.39%,8.08M,-7.49%,66.19,-,2.74%,21.31%,103.39 -14.17%,-6.63%,-,5.29,45.00% 28.39%,18.76%,82.44 7.64%,33.95%,0.17 (0.19%),-,26.93% 18.36%,-,2.43%,1.98%,134.13%,-,-,32.96%,26.24%,1.99,286.11%,"Nov 18, 2024",-,8.66%,25.21%,29.48,2.13,- -,0.47,95.22%,-5.43%,0.33,108.28,0.00%,0.11,-5.61%,-6.70%,1.00,89.34,8000,0.07,Apr 28 AMC,-5.06%,2.16M,88.74,"Sep 14, 1995",Yes / Yes,0.84% -4.45%,"

","2,192,616",-0.67%,ACGL,2026-06-02,SP500_FUNDAMENTALS
Archer Daniels Midland Co,Consumer Defensive,Farm Products,USA,Large,S&P 500,36.99,2.23,0.68%,482.00M,6.58%,39.82B,15.61,5.29,-4.00%,478.70M,10.84%,44.63B,0.92,1.42,86.13%,2.82%,18.69%,1.08B,0.49,34.16%,-1.71%,3.37,36.45%,80.65B,1.75,15.01%,1.98%,13.50M,43.71%,47.31,6.48,16.99%,4.81%,83.10 -0.58%,71.16%,12.75,8.31,-33.89% -6.68%,3.57%,46.81 76.50%,17.11%,2.06 (2.50%),15.24,-7.53% 4.52%,6.62%,3.21%,3.19%,21.64%,2.06 (2.49%),0.55,-20.58%,2.16%,2.34,92.90%,"May 20, 2026",0.80,-3.82%,1.34%,67.09,3.23,8.44% 7.21%,1.31,0.80%,4.16%,0.60,76.56,91.59%,0.47,1.55%,11.30%,0.74,79.78,41496,0.33,May 05 BMO,25.99%,4.01M,82.62,"Dec 24, 1924",Yes / Yes,10.76% -4.03%,"

","2,983,065",3.56%,ADM,2026-06-02,SP500_FUNDAMENTALS
Arista Networks Inc,Technology,Computer Hardware,USA,Mega,S&P 500,58.44,2.92,17.13%,1.26B,10.81%,214.92B,38.36,4.45,-0.98%,1.04B,-1.18%,202.57B,1.76,0.88,72.05%,2.00%,32.00%,3.72B,22.13,21.79%,1.45%,2.35,33.71%,9.71B,15.94,22.58%,20.57%,20.89M,30.26%,10.71,17.40,21.84%,31.52%,179.80 -5.07%,97.00%,9.81,40.72,37.09% 40.70%,27.59%,83.86 103.53%,309.60%,-,47.80,27.15% 31.19%,63.54%,4.26%,4.77%,715.50%,-,20.86,22.96%,42.79%,7.37,3586.39%,-,2.47,30.57%,38.32%,64.89,1.12,- -,2.83,26.22%,13.52%,1.61,188.42,0.00%,0.00,35.13%,14.14%,1.10,159.47,5115,0.00,May 05 AMC,21.64%,8.89M,170.68,"Jun 06, 2014",Yes / Yes,7.66% 3.43%,"

","9,991,469",7.03%,ANET,2026-06-02,SP500_FUNDAMENTALS
Arthur J. Gallagher & Co,Financial,Insurance Brokers,USA,Large,S&P 500,33.26,6.20,1.92%,256.90M,0.66%,52.95B,13.84,14.90,-1.20%,251.96M,-0.15%,64.93B,0.87,2.86,92.72%,2.14%,-10.11%,1.61B,3.54,24.20%,1.13%,2.73,-17.07%,14.97B,2.23,12.20%,2.11%,5.40M,-20.36%,92.55,37.47,15.83%,6.99%,351.23 -41.32%,-40.68%,5.50,28.43,3.44% 6.47%,4.43%,190.75 8.05%,1.96%,2.80 (1.36%),16.50,18.30% 15.25%,90.82%,2.66%,3.23%,40.65%,2.65 (1.29%),4.34,-5.29%,18.21%,6.11,330.27%,"Jun 05, 2026",1.06,25.34%,10.76%,50.54,1.69,8.42% 7.63%,1.06,16.52%,2.05%,0.53,267.74,45.27%,0.56,27.65%,-2.26%,0.71,201.11,72000,0.53,Apr 30 AMC,-17.15%,1.98M,206.10,"Jun 20, 1984",Yes / Yes,0.92% -0.34%,"

","1,415,972",2.48%,AJG,2026-06-02,SP500_FUNDAMENTALS
Ares Management Corp,Financial,Asset Management,USA,Large,S&P 500,59.60,2.16,8.31%,221.96M,3.48%,42.46B,17.33,7.43,0.02%,206.78M,9.66%,60.99B,0.78,1.32,93.32%,7.56%,13.57%,476.55M,6.23,26.19%,-0.12%,4.44,-16.70%,6.82B,11.31,23.65%,2.08%,15.64M,-20.35%,11.38,29.53,22.32%,13.63%,195.26 -34.07%,-22.21%,4.36,-,26.37% 15.13%,3.19%,95.80 34.38%,46.30%,5.44 (4.23%),27.24,27.27% 31.26%,77.90%,3.48%,3.82%,137.21%,4.71 (3.66%),8.95,21.89%,29.13%,4.69,824.25%,"Jun 16, 2026",0.47,46.89%,6.99%,63.25,1.74,22.45% 22.87%,0.47,779.73%,3.41%,1.51,147.41,253.90%,3.51,30.26%,10.90%,0.89,128.50,4250,3.50,May 01 BMO,-10.88%,3.52M,128.74,"May 02, 2014",Yes / Yes,-6.98% 2.34%,"

","3,193,310",0.19%,ARES,2026-06-02,SP500_FUNDAMENTALS
Assurant Inc,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,12.66,19.64,0.80%,49.67M,-2.37%,12.33B,11.10,22.41,-7.39%,49.15M,5.29%,-,1.52,5.16,97.60%,2.25%,6.52%,1.00B,0.94,6.42%,-0.74%,2.82,8.86%,13.16B,2.11,6.52%,3.52%,1.10M,3.29%,118.17,-,7.29%,18.02%,260.96 -4.67%,22.56%,-,8.49,50.12% 20.60%,12.86%,183.39 35.65%,105.77%,3.48 (1.40%),-,7.93% 5.96%,-,1.78%,2.39%,53.89%,3.36 (1.35%),-,53.71%,10.27%,5.31,187.76%,"Jun 08, 2026",-,9.02%,7.60%,56.94,1.40,6.18% 5.16%,3.28,92.68%,0.55%,0.57,280.50,19.20%,0.38,11.26%,6.77%,1.31,248.87,14800,0.33,May 05 BMO,10.18%,391.27K,248.77,"Feb 05, 2004",Yes / Yes,12.52% 3.88%,"

","524,215",-0.04%,AIZ,2026-06-02,SP500_FUNDAMENTALS
Atmos Energy Corp,Utilities,Utilities - Regulated Gas,USA,Large,S&P 500,20.58,8.12,0.46%,166.92M,-6.00%,27.90B,18.66,8.96,-0.06%,166.15M,-12.02%,37.40B,2.02,1.37,98.18%,2.03%,-10.65%,1.35B,5.72,12.41%,-0.32%,2.84,-4.89%,4.88B,1.87,6.84%,4.69%,3.38M,-0.29%,89.32,219.50,9.22%,9.60%,192.51 -13.17%,8.06%,0.76,-,9.99% 8.82%,5.49%,149.98 11.45%,49.15%,4.00 (2.39%),14.88,3.83% 10.76%,45.38%,1.94%,1.96%,68.09%,3.87 (2.32%),7.66,13.54%,35.87%,3.33,129.26%,"May 26, 2026",0.89,8.81%,27.57%,24.68,2.64,8.56% 8.64%,1.00,14.58%,-6.48%,0.60,190.30,46.63%,0.65,0.61%,-8.73%,1.66,169.13,5487,0.65,May 06 AMC,-4.51%,1.19M,167.15,"Dec 28, 1983",Yes / Yes,1.82% 1.12%,"

","1,992,632",-1.17%,ATO,2026-06-02,SP500_FUNDAMENTALS
AT&T Inc,Communication Services,Telecom Services,USA,Large,S&P 500,8.24,2.98,0.17%,6.96B,-2.81%,170.58B,9.65,2.54,0.00%,6.94B,-6.05%,333.56B,0.91,0.59,68.54%,1.58%,-12.35%,21.29B,1.35,9.00%,0.18%,2.77,-4.92%,126.53B,1.56,10.06%,5.24%,109.63M,-1.17%,15.74,13.87,10.63%,20.12%,29.79 -17.59%,-11.69%,1.77,9.83,- -,8.24%,22.95 6.97%,55.28%,1.11 (4.52%),7.14,1.34% -6.06%,43.08%,1.68%,1.96%,10.59%,1.11 (4.53%),2.64,83.12%,20.62%,0.53,-16.28%,"Apr 10, 2026",0.77,2.92%,16.82%,38.58,2.00,0.00% -11.80%,0.81,-11.22%,-1.92%,0.19,30.30,36.39%,1.43,2.87%,-6.64%,0.74,24.80,133030,1.37,Apr 22 BMO,-7.20%,39.57M,24.55,"Nov 21, 1983",Yes / Yes,3.34% 0.82%,"

","29,675,672",-1.01%,T,2026-06-02,SP500_FUNDAMENTALS
Autodesk Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",36.26,6.84,0.39%,211.00M,2.98%,52.36B,17.47,14.20,0.42%,210.32M,4.71%,52.16B,1.10,3.12,93.78%,2.82%,0.49%,1.46B,6.96,20.57%,1.15%,2.82,-17.66%,7.52B,16.42,12.94%,12.99%,5.92M,-16.16%,15.11,17.91,15.94%,50.40%,329.09 -24.59%,-16.20%,13.86,19.19,11.46% -0.79%,24.97%,214.10 15.91%,22.07%,-,27.45,13.34% 13.69%,85.68%,4.87%,3.65%,-11.78%,-,6.94,46.42%,22.48%,10.40,325.66%,"Mar 22, 2005",0.83,18.88%,19.46%,56.49,1.31,- -,0.83,229.12%,3.05%,1.29,322.59,0.00%,0.85,19.63%,3.93%,1.72,231.31,14300,0.84,May 28 AMC,-9.68%,2.10M,248.16,"Jun 28, 1985",Yes / Yes,5.15% 2.15%,"

","3,587,637",7.28%,ADSK,2026-06-02,SP500_FUNDAMENTALS
